sales_key,transaction_id,detail_id,time_key,customer_key,product_key,store_key,channel_key,payment_key,promotion_key,quantity_sold,unit_price,gross_sales,discount_amount,net_sales,cost_amount,net_profit
211,TRX-00088,DTL-000211,20241030,408,62,20,3,88,21,2,5999000,11998000.0,0.0,11998000.0,8638000.0,3360000.0
212,TRX-00088,DTL-000212,20241030,408,18,20,3,88,10,2,7999000,15998000.0,799900.0,15198100.0,11518000.0,3680100.0
213,TRX-00089,DTL-000213,20241027,332,41,8,2,89,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
214,TRX-00089,DTL-000214,20241027,332,12,8,2,89,21,1,11499000,11499000.0,0.0,11499000.0,8279000.0,3220000.0
215,TRX-00089,DTL-000215,20241027,332,71,8,2,89,21,2,4999000,9998000.0,0.0,9998000.0,7198000.0,2800000.0
216,TRX-00090,DTL-000216,20241030,495,74,15,2,90,16,1,5999000,5999000.0,299950.0,5699050.0,4319000.0,1380050.0
217,TRX-00090,DTL-000217,20241030,495,53,15,2,90,21,1,5099000,5099000.0,0.0,5099000.0,3671000.0,1428000.0
218,TRX-00091,DTL-000218,20250107,380,98,12,3,91,21,1,1695000,1695000.0,0.0,1695000.0,1220000.0,475000.0
219,TRX-00091,DTL-000219,20250107,380,72,12,3,91,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
220,TRX-00091,DTL-000220,20250107,380,61,12,3,91,21,1,5599000,5599000.0,0.0,5599000.0,4031000.0,1568000.0
221,TRX-00091,DTL-000221,20250107,380,1,12,3,91,21,1,20499000,20499000.0,0.0,20499000.0,14759000.0,5740000.0
222,TRX-00092,DTL-000222,20241117,234,5,24,3,92,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
223,TRX-00092,DTL-000223,20241117,234,64,24,3,92,21,3,7499000,22497000.0,0.0,22497000.0,16197000.0,6300000.0
224,TRX-00093,DTL-000224,20250322,1000,28,15,2,93,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
225,TRX-00093,DTL-000225,20250322,1000,76,15,2,93,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
226,TRX-00093,DTL-000226,20250322,1000,32,15,2,93,21,1,28499000,28499000.0,0.0,28499000.0,20519000.0,7980000.0
227,TRX-00094,DTL-000227,20250517,137,35,13,3,94,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
228,TRX-00094,DTL-000228,20250517,137,7,13,3,94,16,1,9999000,9999000.0,499950.0,9499050.0,7199000.0,2300050.0
229,TRX-00095,DTL-000229,20241118,1000,97,25,1,95,2,1,1565000,1565000.0,125200.0,1439800.0,1127000.0,312800.0
230,TRX-00095,DTL-000230,20241118,1000,26,25,1,95,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
231,TRX-00096,DTL-000231,20240702,507,25,24,3,96,21,1,24499000,24499000.0,0.0,24499000.0,17639000.0,6860000.0
232,TRX-00097,DTL-000232,20250430,99,36,10,2,97,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
233,TRX-00098,DTL-000233,20240324,537,37,9,2,98,11,3,2999000,8997000.0,719760.0,8277240.0,6477000.0,1800240.0
234,TRX-00098,DTL-000234,20240324,537,73,9,2,98,16,1,4299000,4299000.0,214950.0,4084050.0,3095000.0,989050.0
235,TRX-00098,DTL-000235,20240324,537,97,9,2,98,9,1,1565000,1565000.0,46950.0,1518050.0,1127000.0,391050.0
236,TRX-00098,DTL-000236,20240324,537,69,9,2,98,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
237,TRX-00099,DTL-000237,20250525,354,23,4,2,99,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
238,TRX-00099,DTL-000238,20250525,354,40,4,2,99,21,2,15999000,31998000.0,0.0,31998000.0,23038000.0,8960000.0
239,TRX-00100,DTL-000239,20240209,964,9,4,2,100,16,1,12999000,12999000.0,649950.0,12349050.0,9359000.0,2990050.0
240,TRX-00100,DTL-000240,20240209,964,70,4,2,100,6,1,6499000,6499000.0,194970.0,6304030.0,4679000.0,1625030.0
241,TRX-00100,DTL-000241,20240209,964,20,4,2,100,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
242,TRX-00100,DTL-000242,20240209,964,83,4,2,100,21,2,7499000,14998000.0,0.0,14998000.0,10798000.0,4200000.0
243,TRX-00101,DTL-000243,20240429,1000,2,8,3,101,21,3,23499000,70497000.0,0.0,70497000.0,50757000.0,19740000.0
244,TRX-00101,DTL-000244,20240429,1000,62,8,3,101,1,2,5999000,11998000.0,359940.0,11638060.0,8638000.0,3000060.0
245,TRX-00102,DTL-000245,20240403,540,32,19,2,102,21,1,28499000,28499000.0,0.0,28499000.0,20519000.0,7980000.0
246,TRX-00102,DTL-000246,20240403,540,92,19,2,102,14,1,649000,649000.0,19470.0,629530.0,467000.0,162530.0
247,TRX-00102,DTL-000247,20240403,540,49,19,2,102,20,1,6999000,6999000.0,349950.0,6649050.0,5039000.0,1610050.0
248,TRX-00103,DTL-000248,20250518,625,23,13,2,103,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
249,TRX-00103,DTL-000249,20250518,625,71,13,2,103,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
250,TRX-00104,DTL-000250,20240626,548,70,1,1,104,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
251,TRX-00105,DTL-000251,20240701,46,66,7,3,105,10,1,5499000,5499000.0,274950.0,5224050.0,3959000.0,1265050.0
252,TRX-00106,DTL-000252,20240116,922,13,23,2,106,21,2,6499000,12998000.0,0.0,12998000.0,9358000.0,3640000.0
253,TRX-00106,DTL-000253,20240116,922,8,23,2,106,5,2,10999000,21998000.0,1759840.0,20238160.0,15838000.0,4400160.0
254,TRX-00106,DTL-000254,20240116,922,87,23,2,106,21,3,1199000,3597000.0,0.0,3597000.0,2589000.0,1008000.0
255,TRX-00106,DTL-000255,20240116,922,98,23,2,106,21,1,1695000,1695000.0,0.0,1695000.0,1220000.0,475000.0
256,TRX-00107,DTL-000256,20240921,885,58,21,3,107,21,2,4999000,9998000.0,0.0,9998000.0,7198000.0,2800000.0
257,TRX-00107,DTL-000257,20240921,885,55,21,3,107,21,1,3299000,3299000.0,0.0,3299000.0,2375000.0,924000.0
258,TRX-00108,DTL-000258,20240713,11,11,21,3,108,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
259,TRX-00108,DTL-000259,20240713,11,20,21,3,108,20,1,3999000,3999000.0,199950.0,3799050.0,2879000.0,920050.0
260,TRX-00108,DTL-000260,20240713,11,29,21,3,108,15,1,17499000,17499000.0,1399920.0,16099080.0,12599000.0,3500080.0
261,TRX-00109,DTL-000261,20240919,408,52,10,1,109,3,2,2099000,4198000.0,335840.0,3862160.0,3022000.0,840160.0
262,TRX-00109,DTL-000262,20240919,408,3,10,1,109,21,1,18499000,18499000.0,0.0,18499000.0,13319000.0,5180000.0
263,TRX-00110,DTL-000263,20240206,235,56,2,2,110,13,1,5799000,5799000.0,579900.0,5219100.0,4175000.0,1044100.0
264,TRX-00111,DTL-000264,20240212,998,50,7,2,111,21,1,8499000,8499000.0,0.0,8499000.0,6119000.0,2380000.0
265,TRX-00111,DTL-000265,20240212,998,39,7,2,111,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
266,TRX-00111,DTL-000266,20240212,998,45,7,2,111,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
267,TRX-00112,DTL-000267,20241025,643,24,7,2,112,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
268,TRX-00112,DTL-000268,20241025,643,94,7,2,112,21,2,2999000,5998000.0,0.0,5998000.0,4318000.0,1680000.0
269,TRX-00112,DTL-000269,20241025,643,59,7,2,112,17,1,2299000,2299000.0,275880.0,2023120.0,1655000.0,368120.0
270,TRX-00113,DTL-000270,20240118,956,92,11,2,113,12,1,649000,649000.0,64900.0,584100.0,467000.0,117100.0
271,TRX-00114,DTL-000271,20240502,578,45,18,3,114,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
272,TRX-00115,DTL-000272,20240831,354,87,21,2,115,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
273,TRX-00115,DTL-000273,20240831,354,8,21,2,115,20,1,10999000,10999000.0,549950.0,10449050.0,7919000.0,2530050.0
274,TRX-00116,DTL-000274,20240613,1000,6,10,1,116,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
275,TRX-00117,DTL-000275,20241227,428,28,15,3,117,21,3,20999000,62997000.0,0.0,62997000.0,45357000.0,17640000.0
276,TRX-00117,DTL-000276,20241227,428,59,15,3,117,21,1,2299000,2299000.0,0.0,2299000.0,1655000.0,644000.0
277,TRX-00117,DTL-000277,20241227,428,27,15,3,117,21,1,16499000,16499000.0,0.0,16499000.0,11879000.0,4620000.0
278,TRX-00118,DTL-000278,20250107,812,32,14,2,118,21,1,28499000,28499000.0,0.0,28499000.0,20519000.0,7980000.0
279,TRX-00118,DTL-000279,20250107,812,66,14,2,118,21,1,5499000,5499000.0,0.0,5499000.0,3959000.0,1540000.0
280,TRX-00118,DTL-000280,20250107,812,45,14,2,118,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
281,TRX-00119,DTL-000281,20240609,443,18,6,2,119,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
282,TRX-00120,DTL-000282,20250215,155,3,14,3,120,15,2,18499000,36998000.0,2959840.0,34038160.0,26638000.0,7400160.0
283,TRX-00120,DTL-000283,20250215,155,39,14,3,120,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
284,TRX-00121,DTL-000284,20240307,1000,30,2,3,121,21,1,13499000,13499000.0,0.0,13499000.0,9719000.0,3780000.0
285,TRX-00121,DTL-000285,20240307,1000,44,2,3,121,6,1,4499000,4499000.0,134970.0,4364030.0,3239000.0,1125030.0
286,TRX-00122,DTL-000286,20250402,297,31,10,1,122,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
287,TRX-00123,DTL-000287,20250425,926,67,8,2,123,1,2,3999000,7998000.0,239940.0,7758060.0,5758000.0,2000060.0
288,TRX-00123,DTL-000288,20250425,926,6,8,2,123,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
289,TRX-00123,DTL-000289,20250425,926,78,8,2,123,21,1,21999000,21999000.0,0.0,21999000.0,15839000.0,6160000.0
290,TRX-00124,DTL-000290,20240705,1000,43,16,1,124,2,1,8999000,8999000.0,719920.0,8279080.0,6479000.0,1800080.0
291,TRX-00124,DTL-000291,20240705,1000,71,16,1,124,4,2,4999000,9998000.0,1199760.0,8798240.0,7198000.0,1600240.0
292,TRX-00124,DTL-000292,20240705,1000,95,16,1,124,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
293,TRX-00124,DTL-000293,20240705,1000,35,16,1,124,6,2,4999000,9998000.0,299940.0,9698060.0,7198000.0,2500060.0
294,TRX-00125,DTL-000294,20250521,428,97,6,2,125,21,1,1565000,1565000.0,0.0,1565000.0,1127000.0,438000.0
295,TRX-00125,DTL-000295,20250521,428,70,6,2,125,10,2,6499000,12998000.0,649900.0,12348100.0,9358000.0,2990100.0
296,TRX-00125,DTL-000296,20250521,428,71,6,2,125,7,2,4999000,9998000.0,999800.0,8998200.0,7198000.0,1800200.0
297,TRX-00125,DTL-000297,20250521,428,67,6,2,125,13,1,3999000,3999000.0,399900.0,3599100.0,2879000.0,720100.0
298,TRX-00126,DTL-000298,20241206,949,83,20,3,126,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
299,TRX-00127,DTL-000299,20241003,823,96,17,3,127,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
300,TRX-00127,DTL-000300,20241003,823,2,17,3,127,21,1,23499000,23499000.0,0.0,23499000.0,16919000.0,6580000.0
301,TRX-00127,DTL-000301,20241003,823,53,17,3,127,9,1,5099000,5099000.0,152970.0,4946030.0,3671000.0,1275030.0
302,TRX-00127,DTL-000302,20241003,823,85,17,3,127,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
303,TRX-00128,DTL-000303,20240426,781,2,4,1,128,7,1,23499000,23499000.0,2349900.0,21149100.0,16919000.0,4230100.0
304,TRX-00128,DTL-000304,20240426,781,12,4,1,128,21,1,11499000,11499000.0,0.0,11499000.0,8279000.0,3220000.0
305,TRX-00129,DTL-000305,20240313,893,40,15,1,129,3,2,15999000,31998000.0,2559840.0,29438160.0,23038000.0,6400160.0
306,TRX-00129,DTL-000306,20240313,893,91,15,1,129,2,1,699000,699000.0,55920.0,643080.0,503000.0,140080.0
307,TRX-00129,DTL-000307,20240313,893,83,15,1,129,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
308,TRX-00130,DTL-000308,20240322,198,32,16,2,130,9,1,28499000,28499000.0,854970.0,27644030.0,20519000.0,7125030.0
309,TRX-00130,DTL-000309,20240322,198,92,16,2,130,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
310,TRX-00130,DTL-000310,20240322,198,77,16,2,130,21,2,1999000,3998000.0,0.0,3998000.0,2878000.0,1120000.0
311,TRX-00131,DTL-000311,20240712,78,21,7,2,131,20,3,2499000,7497000.0,374850.0,7122150.0,5397000.0,1725150.0
312,TRX-00131,DTL-000312,20240712,78,66,7,2,131,13,2,5499000,10998000.0,1099800.0,9898200.0,7918000.0,1980200.0
313,TRX-00131,DTL-000313,20240712,78,84,7,2,131,13,1,1399000,1399000.0,139900.0,1259100.0,1007000.0,252100.0
314,TRX-00132,DTL-000314,20240914,64,67,3,2,132,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
315,TRX-00132,DTL-000315,20240914,64,68,3,2,132,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
316,TRX-00133,DTL-000316,20250105,983,88,3,2,133,21,1,2799000,2799000.0,0.0,2799000.0,2015000.0,784000.0
317,TRX-00133,DTL-000317,20250105,983,12,3,2,133,21,2,11499000,22998000.0,0.0,22998000.0,16558000.0,6440000.0
318,TRX-00134,DTL-000318,20240713,708,35,12,1,134,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
319,TRX-00134,DTL-000319,20240713,708,26,12,1,134,21,2,19499000,38998000.0,0.0,38998000.0,28078000.0,10920000.0
320,TRX-00135,DTL-000320,20250129,808,37,11,2,135,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
321,TRX-00135,DTL-000321,20250129,808,90,11,2,135,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
322,TRX-00135,DTL-000322,20250129,808,95,11,2,135,5,2,399000,798000.0,63840.0,734160.0,574000.0,160160.0
323,TRX-00135,DTL-000323,20250129,808,29,11,2,135,15,1,17499000,17499000.0,1399920.0,16099080.0,12599000.0,3500080.0
324,TRX-00136,DTL-000324,20240611,563,99,9,2,136,21,1,3079000,3079000.0,0.0,3079000.0,2217000.0,862000.0
325,TRX-00137,DTL-000325,20240418,623,23,10,2,137,15,1,499000,499000.0,39920.0,459080.0,359000.0,100080.0
326,TRX-00137,DTL-000326,20240418,623,77,10,2,137,5,1,1999000,1999000.0,159920.0,1839080.0,1439000.0,400080.0
327,TRX-00138,DTL-000327,20240504,350,55,24,2,138,21,1,3299000,3299000.0,0.0,3299000.0,2375000.0,924000.0
328,TRX-00138,DTL-000328,20240504,350,36,24,2,138,11,1,3999000,3999000.0,319920.0,3679080.0,2879000.0,800080.0
329,TRX-00138,DTL-000329,20240504,350,26,24,2,138,10,1,19499000,19499000.0,974950.0,18524050.0,14039000.0,4485050.0
330,TRX-00139,DTL-000330,20250502,592,24,11,3,139,20,1,399000,399000.0,19950.0,379050.0,287000.0,92050.0
331,TRX-00139,DTL-000331,20250502,592,83,11,3,139,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
332,TRX-00139,DTL-000332,20250502,592,69,11,3,139,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
333,TRX-00140,DTL-000333,20240120,394,13,25,2,140,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
334,TRX-00140,DTL-000334,20240120,394,31,25,2,140,21,2,20999000,41998000.0,0.0,41998000.0,30238000.0,11760000.0
335,TRX-00140,DTL-000335,20240120,394,6,25,2,140,12,1,12499000,12499000.0,1249900.0,11249100.0,8999000.0,2250100.0
336,TRX-00141,DTL-000336,20250107,229,14,21,3,141,21,2,9499000,18998000.0,0.0,18998000.0,13678000.0,5320000.0
337,TRX-00142,DTL-000337,20241117,844,73,21,2,142,1,1,4299000,4299000.0,128970.0,4170030.0,3095000.0,1075030.0
338,TRX-00142,DTL-000338,20241117,844,92,21,2,142,16,1,649000,649000.0,32450.0,616550.0,467000.0,149550.0
339,TRX-00142,DTL-000339,20241117,844,82,21,2,142,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
340,TRX-00142,DTL-000340,20241117,844,38,21,2,142,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
341,TRX-00143,DTL-000341,20240130,81,93,12,2,143,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
342,TRX-00143,DTL-000342,20240130,81,85,12,2,143,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
343,TRX-00143,DTL-000343,20240130,81,3,12,2,143,21,1,18499000,18499000.0,0.0,18499000.0,13319000.0,5180000.0
344,TRX-00144,DTL-000344,20240615,18,52,4,2,144,12,1,2099000,2099000.0,209900.0,1889100.0,1511000.0,378100.0
345,TRX-00144,DTL-000345,20240615,18,35,4,2,144,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
346,TRX-00144,DTL-000346,20240615,18,66,4,2,144,21,1,5499000,5499000.0,0.0,5499000.0,3959000.0,1540000.0
347,TRX-00144,DTL-000347,20240615,18,74,4,2,144,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
348,TRX-00145,DTL-000348,20240210,731,73,5,3,145,16,1,4299000,4299000.0,214950.0,4084050.0,3095000.0,989050.0
349,TRX-00145,DTL-000349,20240210,731,42,5,3,145,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
350,TRX-00146,DTL-000350,20250226,1000,28,13,2,146,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
351,TRX-00147,DTL-000351,20240428,233,86,8,2,147,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
352,TRX-00147,DTL-000352,20240428,233,26,8,2,147,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
353,TRX-00147,DTL-000353,20240428,233,12,8,2,147,21,1,11499000,11499000.0,0.0,11499000.0,8279000.0,3220000.0
354,TRX-00148,DTL-000354,20241126,406,4,1,2,148,21,1,16999000,16999000.0,0.0,16999000.0,12239000.0,4760000.0
355,TRX-00148,DTL-000355,20241126,406,91,1,2,148,6,1,699000,699000.0,20970.0,678030.0,503000.0,175030.0
356,TRX-00148,DTL-000356,20241126,406,12,1,2,148,18,1,11499000,11499000.0,1724850.0,9774150.0,8279000.0,1495150.0
357,TRX-00149,DTL-000357,20250111,407,73,7,2,149,21,1,4299000,4299000.0,0.0,4299000.0,3095000.0,1204000.0
358,TRX-00149,DTL-000358,20250111,407,57,7,2,149,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
359,TRX-00150,DTL-000359,20240719,123,100,21,2,150,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
360,TRX-00150,DTL-000360,20240719,123,27,21,2,150,21,1,16499000,16499000.0,0.0,16499000.0,11879000.0,4620000.0
361,TRX-00151,DTL-000361,20240729,766,92,10,3,151,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
362,TRX-00151,DTL-000362,20240729,766,93,10,3,151,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
363,TRX-00151,DTL-000363,20240729,766,27,10,3,151,8,1,16499000,16499000.0,824950.0,15674050.0,11879000.0,3795050.0
364,TRX-00152,DTL-000364,20240704,738,13,13,2,152,15,1,6499000,6499000.0,519920.0,5979080.0,4679000.0,1300080.0
365,TRX-00152,DTL-000365,20240704,738,35,13,2,152,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
366,TRX-00153,DTL-000366,20240419,1000,75,2,2,153,21,1,4699000,4699000.0,0.0,4699000.0,3383000.0,1316000.0
367,TRX-00153,DTL-000367,20240419,1000,77,2,2,153,21,1,1999000,1999000.0,0.0,1999000.0,1439000.0,560000.0
368,TRX-00153,DTL-000368,20240419,1000,56,2,2,153,21,1,5799000,5799000.0,0.0,5799000.0,4175000.0,1624000.0
369,TRX-00153,DTL-000369,20240419,1000,47,2,2,153,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
370,TRX-00154,DTL-000370,20240123,1000,68,4,2,154,21,2,3499000,6998000.0,0.0,6998000.0,5038000.0,1960000.0
371,TRX-00155,DTL-000371,20250502,743,91,8,1,155,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
372,TRX-00155,DTL-000372,20250502,743,31,8,1,155,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
373,TRX-00156,DTL-000373,20250211,1000,28,16,2,156,1,1,20999000,20999000.0,629970.0,20369030.0,15119000.0,5250030.0
374,TRX-00156,DTL-000374,20250211,1000,39,16,2,156,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
375,TRX-00156,DTL-000375,20250211,1000,17,16,2,156,21,2,22999000,45998000.0,0.0,45998000.0,33118000.0,12880000.0
376,TRX-00157,DTL-000376,20241005,830,21,1,2,157,21,2,2499000,4998000.0,0.0,4998000.0,3598000.0,1400000.0
377,TRX-00157,DTL-000377,20241005,830,17,1,2,157,21,1,22999000,22999000.0,0.0,22999000.0,16559000.0,6440000.0
378,TRX-00157,DTL-000378,20241005,830,18,1,2,157,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
379,TRX-00157,DTL-000379,20241005,830,26,1,2,157,11,1,19499000,19499000.0,1559920.0,17939080.0,14039000.0,3900080.0
380,TRX-00158,DTL-000380,20250115,329,94,24,2,158,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
381,TRX-00158,DTL-000381,20250115,329,32,24,2,158,15,1,28499000,28499000.0,2279920.0,26219080.0,20519000.0,5700080.0
382,TRX-00159,DTL-000382,20240916,661,42,15,2,159,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
383,TRX-00159,DTL-000383,20240916,661,55,15,2,159,21,1,3299000,3299000.0,0.0,3299000.0,2375000.0,924000.0
384,TRX-00159,DTL-000384,20240916,661,58,15,2,159,10,3,4999000,14997000.0,749850.0,14247150.0,10797000.0,3450150.0
385,TRX-00160,DTL-000385,20240522,406,81,3,1,160,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
386,TRX-00160,DTL-000386,20240522,406,100,3,1,160,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
387,TRX-00160,DTL-000387,20240522,406,67,3,1,160,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
388,TRX-00161,DTL-000388,20241129,562,73,13,2,161,21,1,4299000,4299000.0,0.0,4299000.0,3095000.0,1204000.0
389,TRX-00161,DTL-000389,20241129,562,54,13,2,161,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
390,TRX-00161,DTL-000390,20241129,562,5,13,2,161,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
391,TRX-00162,DTL-000391,20240420,712,100,10,3,162,20,1,1799000,1799000.0,89950.0,1709050.0,1295000.0,414050.0
392,TRX-00162,DTL-000392,20240420,712,65,10,3,162,21,1,6299000,6299000.0,0.0,6299000.0,4535000.0,1764000.0
393,TRX-00163,DTL-000393,20240314,122,79,14,2,163,12,1,18999000,18999000.0,1899900.0,17099100.0,13679000.0,3420100.0
394,TRX-00163,DTL-000394,20240314,122,8,14,2,163,19,1,10999000,10999000.0,549950.0,10449050.0,7919000.0,2530050.0
395,TRX-00163,DTL-000395,20240314,122,65,14,2,163,21,1,6299000,6299000.0,0.0,6299000.0,4535000.0,1764000.0
396,TRX-00164,DTL-000396,20250526,1000,44,23,1,164,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
397,TRX-00164,DTL-000397,20250526,1000,4,23,1,164,21,1,16999000,16999000.0,0.0,16999000.0,12239000.0,4760000.0
398,TRX-00165,DTL-000398,20250124,89,82,16,1,165,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
399,TRX-00165,DTL-000399,20250124,89,85,16,1,165,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
400,TRX-00166,DTL-000400,20250425,796,36,23,2,166,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
401,TRX-00166,DTL-000401,20250425,796,8,23,2,166,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
402,TRX-00167,DTL-000402,20250419,821,22,18,2,167,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
403,TRX-00167,DTL-000403,20250419,821,99,18,2,167,5,2,3079000,6158000.0,492640.0,5665360.0,4434000.0,1231360.0
404,TRX-00168,DTL-000404,20240607,256,39,1,2,168,12,1,13999000,13999000.0,1399900.0,12599100.0,10079000.0,2520100.0
405,TRX-00168,DTL-000405,20240607,256,77,1,2,168,10,1,1999000,1999000.0,99950.0,1899050.0,1439000.0,460050.0
406,TRX-00168,DTL-000406,20240607,256,48,1,2,168,21,2,16999000,33998000.0,0.0,33998000.0,24478000.0,9520000.0
407,TRX-00169,DTL-000407,20240522,620,77,19,2,169,21,2,1999000,3998000.0,0.0,3998000.0,2878000.0,1120000.0
408,TRX-00169,DTL-000408,20240522,620,5,19,2,169,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
409,TRX-00170,DTL-000409,20241012,69,48,3,2,170,21,1,16999000,16999000.0,0.0,16999000.0,12239000.0,4760000.0
410,TRX-00170,DTL-000410,20241012,69,64,3,2,170,4,1,7499000,7499000.0,899880.0,6599120.0,5399000.0,1200120.0
411,TRX-00171,DTL-000411,20240720,383,12,18,2,171,21,1,11499000,11499000.0,0.0,11499000.0,8279000.0,3220000.0
412,TRX-00171,DTL-000412,20240720,383,60,18,2,171,6,1,4999000,4999000.0,149970.0,4849030.0,3599000.0,1250030.0
413,TRX-00172,DTL-000413,20240302,1000,13,17,2,172,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
414,TRX-00172,DTL-000414,20240302,1000,5,17,2,172,15,1,13999000,13999000.0,1119920.0,12879080.0,10079000.0,2800080.0
415,TRX-00173,DTL-000415,20240807,649,35,21,2,173,16,1,4999000,4999000.0,249950.0,4749050.0,3599000.0,1150050.0
416,TRX-00173,DTL-000416,20240807,649,77,21,2,173,21,1,1999000,1999000.0,0.0,1999000.0,1439000.0,560000.0
