detail_id,transaction_id,product_id,promotion_id,quantity,unit_price,discount_amount
DTL-000352,TRX-00147,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-000353,TRX-00147,PROD-0012,PROMO-NONE,1,11499000,0.0
DTL-000354,TRX-00148,PROD-0004,PROMO-NONE,1,16999000,0.0
DTL-000355,TRX-00148,PROD-0091,PROMO-006,1,699000,20970.0
DTL-000356,TRX-00148,PROD-0012,PROMO-018,1,11499000,1724850.0
DTL-000357,TRX-00149,PROD-0073,PROMO-NONE,1,4299000,0.0
DTL-000358,TRX-00149,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-000359,TRX-00150,PROD-0100,PROMO-NONE,1,1799000,0.0
DTL-000360,TRX-00150,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-000361,TRX-00151,PROD-0092,PROMO-NONE,1,649000,0.0
DTL-000362,TRX-00151,PROD-0093,PROMO-NONE,1,699000,0.0
DTL-000363,TRX-00151,PROD-0027,PROMO-008,1,16499000,824950.0
DTL-000364,TRX-00152,PROD-0013,PROMO-015,1,6499000,519920.0
DTL-000365,TRX-00152,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-000366,TRX-00153,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-000367,TRX-00153,PROD-0077,PROMO-NONE,1,1999000,0.0
DTL-000368,TRX-00153,PROD-0056,PROMO-NONE,1,5799000,0.0
DTL-000369,TRX-00153,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-000370,TRX-00154,PROD-0068,PROMO-NONE,2,3499000,0.0
DTL-000371,TRX-00155,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-000372,TRX-00155,PROD-0031,PROMO-NONE,1,20999000,0.0
DTL-000373,TRX-00156,PROD-0028,PROMO-001,1,20999000,629970.0
DTL-000374,TRX-00156,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-000375,TRX-00156,PROD-0017,PROMO-NONE,2,22999000,0.0
DTL-000376,TRX-00157,PROD-0021,PROMO-NONE,2,2499000,0.0
DTL-000377,TRX-00157,PROD-0017,PROMO-NONE,1,22999000,0.0
DTL-000378,TRX-00157,PROD-0018,PROMO-NONE,1,7999000,0.0
DTL-000379,TRX-00157,PROD-0026,PROMO-011,1,19499000,1559920.0
DTL-000380,TRX-00158,PROD-0094,PROMO-NONE,1,2999000,0.0
DTL-000381,TRX-00158,PROD-0032,PROMO-015,1,28499000,2279920.0
DTL-000382,TRX-00159,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-000383,TRX-00159,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-000384,TRX-00159,PROD-0058,PROMO-010,3,4999000,749850.0
DTL-000385,TRX-00160,PROD-0081,PROMO-NONE,1,7999000,0.0
DTL-000386,TRX-00160,PROD-0100,PROMO-NONE,1,1799000,0.0
DTL-000387,TRX-00160,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-000388,TRX-00161,PROD-0073,PROMO-NONE,1,4299000,0.0
DTL-000389,TRX-00161,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-000390,TRX-00161,PROD-0005,PROMO-NONE,1,13999000,0.0
DTL-000391,TRX-00162,PROD-0100,PROMO-020,1,1799000,89950.0
DTL-000392,TRX-00162,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-000393,TRX-00163,PROD-0079,PROMO-012,1,18999000,1899900.0
DTL-000394,TRX-00163,PROD-0008,PROMO-019,1,10999000,549950.0
DTL-000395,TRX-00163,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-000396,TRX-00164,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-000397,TRX-00164,PROD-0004,PROMO-NONE,1,16999000,0.0
DTL-000398,TRX-00165,PROD-0082,PROMO-NONE,1,7499000,0.0
DTL-000399,TRX-00165,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-000400,TRX-00166,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-000401,TRX-00166,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-000402,TRX-00167,PROD-0022,PROMO-NONE,1,499000,0.0
DTL-000403,TRX-00167,PROD-0099,PROMO-005,2,3079000,492640.0
DTL-000404,TRX-00168,PROD-0039,PROMO-012,1,13999000,1399900.0
DTL-000405,TRX-00168,PROD-0077,PROMO-010,1,1999000,99950.0
DTL-000406,TRX-00168,PROD-0048,PROMO-NONE,2,16999000,0.0
DTL-000407,TRX-00169,PROD-0077,PROMO-NONE,2,1999000,0.0
DTL-000408,TRX-00169,PROD-0005,PROMO-NONE,1,13999000,0.0
DTL-000409,TRX-00170,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-000410,TRX-00170,PROD-0064,PROMO-004,1,7499000,899880.0
DTL-000411,TRX-00171,PROD-0012,PROMO-NONE,1,11499000,0.0
DTL-000412,TRX-00171,PROD-0060,PROMO-006,1,4999000,149970.0
DTL-000413,TRX-00172,PROD-0013,PROMO-NONE,1,6499000,0.0
DTL-000414,TRX-00172,PROD-0005,PROMO-015,1,13999000,1119920.0
DTL-000415,TRX-00173,PROD-0035,PROMO-016,1,4999000,249950.0
DTL-000416,TRX-00173,PROD-0077,PROMO-NONE,1,1999000,0.0
DTL-000417,TRX-00173,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-000418,TRX-00173,PROD-0016,PROMO-020,1,14999000,749950.0
DTL-000419,TRX-00174,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-000420,TRX-00174,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-000421,TRX-00174,PROD-0074,PROMO-004,2,5999000,1439760.0
DTL-000422,TRX-00175,PROD-0070,PROMO-002,1,6499000,519920.0
DTL-000423,TRX-00176,PROD-0060,PROMO-015,1,4999000,399920.0
DTL-000424,TRX-00176,PROD-0034,PROMO-NONE,1,5999000,0.0
DTL-000425,TRX-00176,PROD-0048,PROMO-NONE,2,16999000,0.0
DTL-000426,TRX-00177,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-000427,TRX-00177,PROD-0057,PROMO-NONE,2,5999000,0.0
DTL-000428,TRX-00178,PROD-0022,PROMO-NONE,1,499000,0.0
DTL-000429,TRX-00178,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-000430,TRX-00178,PROD-0063,PROMO-009,2,6999000,419940.0
DTL-000431,TRX-00179,PROD-0089,PROMO-NONE,1,779000,0.0
DTL-000432,TRX-00179,PROD-0100,PROMO-NONE,1,1799000,0.0
DTL-000433,TRX-00179,PROD-0043,PROMO-NONE,2,8999000,0.0
DTL-000434,TRX-00180,PROD-0011,PROMO-008,1,15999000,799950.0
DTL-000435,TRX-00180,PROD-0017,PROMO-NONE,2,22999000,0.0
DTL-000436,TRX-00180,PROD-0015,PROMO-NONE,3,13599000,0.0
DTL-000437,TRX-00181,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-000438,TRX-00181,PROD-0077,PROMO-002,2,1999000,319840.0
DTL-000439,TRX-00182,PROD-0088,PROMO-NONE,1,2799000,0.0
DTL-000440,TRX-00183,PROD-0014,PROMO-NONE,1,9499000,0.0
DTL-000441,TRX-00183,PROD-0059,PROMO-019,2,2299000,229900.0
DTL-000442,TRX-00184,PROD-0051,PROMO-NONE,1,6499000,0.0
DTL-000443,TRX-00184,PROD-0019,PROMO-NONE,2,14999000,0.0
DTL-000444,TRX-00185,PROD-0066,PROMO-NONE,1,5499000,0.0
DTL-000445,TRX-00185,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-000446,TRX-00186,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-000447,TRX-00186,PROD-0005,PROMO-002,1,13999000,1119920.0
DTL-000448,TRX-00187,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-000449,TRX-00187,PROD-0056,PROMO-018,1,5799000,869850.0
DTL-000450,TRX-00187,PROD-0088,PROMO-NONE,1,2799000,0.0
DTL-000451,TRX-00188,PROD-0005,PROMO-008,1,13999000,699950.0
DTL-000452,TRX-00189,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-000453,TRX-00190,PROD-0035,PROMO-016,1,4999000,249950.0
DTL-000454,TRX-00190,PROD-0030,PROMO-NONE,1,13499000,0.0
DTL-000455,TRX-00190,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-000456,TRX-00190,PROD-0053,PROMO-NONE,2,5099000,0.0
DTL-000457,TRX-00191,PROD-0067,PROMO-005,1,3999000,319920.0
DTL-000458,TRX-00191,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-000459,TRX-00191,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-000460,TRX-00192,PROD-0012,PROMO-001,1,11499000,344970.0
DTL-000461,TRX-00192,PROD-0061,PROMO-NONE,1,5599000,0.0
DTL-000462,TRX-00193,PROD-0006,PROMO-012,1,12499000,1249900.0
DTL-000463,TRX-00194,PROD-0040,PROMO-NONE,2,15999000,0.0
DTL-000464,TRX-00194,PROD-0077,PROMO-NONE,1,1999000,0.0
DTL-000465,TRX-00195,PROD-0043,PROMO-NONE,3,8999000,0.0
DTL-000466,TRX-00195,PROD-0037,PROMO-NONE,1,2999000,0.0
DTL-000467,TRX-00196,PROD-0037,PROMO-NONE,2,2999000,0.0
DTL-000468,TRX-00196,PROD-0032,PROMO-007,1,28499000,2849900.0
DTL-000469,TRX-00197,PROD-0009,PROMO-020,1,12999000,649950.0
DTL-000470,TRX-00198,PROD-0088,PROMO-NONE,1,2799000,0.0
DTL-000471,TRX-00198,PROD-0048,PROMO-NONE,2,16999000,0.0
DTL-000472,TRX-00198,PROD-0090,PROMO-016,1,699000,34950.0
DTL-000473,TRX-00199,PROD-0037,PROMO-NONE,1,2999000,0.0
DTL-000474,TRX-00199,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-000475,TRX-00200,PROD-0038,PROMO-NONE,1,1599000,0.0
DTL-000476,TRX-00200,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-000477,TRX-00200,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-000478,TRX-00201,PROD-0100,PROMO-018,3,1799000,809550.0
DTL-000479,TRX-00202,PROD-0064,PROMO-NONE,1,7499000,0.0
DTL-000480,TRX-00202,PROD-0100,PROMO-NONE,3,1799000,0.0
DTL-000481,TRX-00202,PROD-0017,PROMO-014,1,22999000,689970.0
DTL-000482,TRX-00203,PROD-0077,PROMO-018,1,1999000,299850.0
DTL-000483,TRX-00203,PROD-0009,PROMO-019,1,12999000,649950.0
DTL-000484,TRX-00204,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-000485,TRX-00205,PROD-0070,PROMO-NONE,1,6499000,0.0
DTL-000486,TRX-00205,PROD-0099,PROMO-002,1,3079000,246320.0
DTL-000487,TRX-00205,PROD-0014,PROMO-NONE,1,9499000,0.0
DTL-000488,TRX-00206,PROD-0090,PROMO-NONE,1,699000,0.0
DTL-000489,TRX-00206,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-000490,TRX-00207,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-000491,TRX-00207,PROD-0084,PROMO-NONE,1,1399000,0.0
DTL-000492,TRX-00208,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-000493,TRX-00208,PROD-0049,PROMO-NONE,2,6999000,0.0
DTL-000494,TRX-00209,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-000495,TRX-00209,PROD-0089,PROMO-NONE,1,779000,0.0
DTL-000496,TRX-00209,PROD-0082,PROMO-NONE,1,7499000,0.0
DTL-000497,TRX-00210,PROD-0097,PROMO-NONE,1,1565000,0.0
DTL-000498,TRX-00210,PROD-0008,PROMO-015,1,10999000,879920.0
DTL-000499,TRX-00210,PROD-0004,PROMO-NONE,2,16999000,0.0
DTL-000500,TRX-00211,PROD-0040,PROMO-018,1,15999000,2399850.0
DTL-000501,TRX-00211,PROD-0092,PROMO-014,2,649000,38940.0
DTL-000502,TRX-00212,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-000503,TRX-00213,PROD-0068,PROMO-005,2,3499000,559840.0
DTL-000504,TRX-00214,PROD-0051,PROMO-NONE,3,6499000,0.0
DTL-000505,TRX-00214,PROD-0056,PROMO-005,2,5799000,927840.0
DTL-000506,TRX-00215,PROD-0090,PROMO-NONE,2,699000,0.0
DTL-000507,TRX-00215,PROD-0003,PROMO-NONE,1,18499000,0.0
DTL-000508,TRX-00215,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-000509,TRX-00216,PROD-0090,PROMO-NONE,2,699000,0.0
DTL-000510,TRX-00216,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-000511,TRX-00217,PROD-0028,PROMO-013,3,20999000,6299700.0
DTL-000512,TRX-00217,PROD-0034,PROMO-NONE,2,5999000,0.0
DTL-000513,TRX-00218,PROD-0063,PROMO-008,2,6999000,699900.0
DTL-000514,TRX-00218,PROD-0029,PROMO-007,1,17499000,1749900.0
DTL-000515,TRX-00218,PROD-0032,PROMO-NONE,3,28499000,0.0
DTL-000516,TRX-00219,PROD-0011,PROMO-NONE,3,15999000,0.0
DTL-000517,TRX-00220,PROD-0081,PROMO-NONE,1,7999000,0.0
DTL-000518,TRX-00220,PROD-0035,PROMO-017,1,4999000,599880.0
DTL-000519,TRX-00220,PROD-0048,PROMO-013,1,16999000,1699900.0
DTL-000520,TRX-00221,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-000521,TRX-00221,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-000522,TRX-00222,PROD-0078,PROMO-NONE,1,21999000,0.0
DTL-000523,TRX-00222,PROD-0057,PROMO-NONE,2,5999000,0.0
DTL-000524,TRX-00222,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-000525,TRX-00222,PROD-0031,PROMO-NONE,1,20999000,0.0
DTL-000526,TRX-00223,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-000527,TRX-00223,PROD-0020,PROMO-NONE,2,3999000,0.0
DTL-000528,TRX-00224,PROD-0080,PROMO-012,1,10999000,1099900.0
DTL-000529,TRX-00224,PROD-0082,PROMO-NONE,2,7499000,0.0
DTL-000530,TRX-00224,PROD-0071,PROMO-NONE,2,4999000,0.0
DTL-000531,TRX-00224,PROD-0047,PROMO-019,1,12499000,624950.0
DTL-000532,TRX-00225,PROD-0045,PROMO-NONE,1,3999000,0.0
DTL-000533,TRX-00225,PROD-0074,PROMO-006,2,5999000,359940.0
DTL-000534,TRX-00225,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-000535,TRX-00226,PROD-0097,PROMO-015,1,1565000,125200.0
DTL-000536,TRX-00226,PROD-0094,PROMO-NONE,1,2999000,0.0
DTL-000537,TRX-00227,PROD-0057,PROMO-004,1,5999000,719880.0
DTL-000538,TRX-00228,PROD-0040,PROMO-002,3,15999000,3839760.0
DTL-000539,TRX-00228,PROD-0037,PROMO-NONE,2,2999000,0.0
DTL-000540,TRX-00229,PROD-0075,PROMO-009,1,4699000,140970.0
DTL-000541,TRX-00229,PROD-0068,PROMO-NONE,2,3499000,0.0
DTL-000542,TRX-00230,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-000543,TRX-00230,PROD-0030,PROMO-001,1,13499000,404970.0
DTL-000544,TRX-00230,PROD-0046,PROMO-018,1,2999000,449850.0
DTL-000545,TRX-00231,PROD-0040,PROMO-020,1,15999000,799950.0
DTL-000546,TRX-00231,PROD-0086,PROMO-NONE,2,1199000,0.0
DTL-000547,TRX-00231,PROD-0013,PROMO-NONE,1,6499000,0.0
DTL-000548,TRX-00231,PROD-0028,PROMO-NONE,1,20999000,0.0
DTL-000549,TRX-00232,PROD-0051,PROMO-012,1,6499000,649900.0
DTL-000550,TRX-00232,PROD-0070,PROMO-NONE,1,6499000,0.0
DTL-000551,TRX-00233,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-000552,TRX-00233,PROD-0075,PROMO-008,1,4699000,234950.0
DTL-000553,TRX-00234,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-000554,TRX-00234,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-000555,TRX-00234,PROD-0034,PROMO-NONE,1,5999000,0.0
DTL-000556,TRX-00235,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-000557,TRX-00235,PROD-0031,PROMO-NONE,1,20999000,0.0
DTL-000558,TRX-00236,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-000559,TRX-00237,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-000560,TRX-00237,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-000561,TRX-00238,PROD-0090,PROMO-015,1,699000,55920.0
DTL-000562,TRX-00238,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-000563,TRX-00239,PROD-0080,PROMO-003,1,10999000,879920.0
DTL-000564,TRX-00239,PROD-0062,PROMO-007,1,5999000,599900.0
DTL-000565,TRX-00239,PROD-0015,PROMO-NONE,1,13599000,0.0
DTL-000566,TRX-00240,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-000567,TRX-00240,PROD-0043,PROMO-003,1,8999000,719920.0
DTL-000568,TRX-00240,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-000569,TRX-00241,PROD-0061,PROMO-NONE,1,5599000,0.0
DTL-000570,TRX-00242,PROD-0072,PROMO-013,1,6999000,699900.0
DTL-000571,TRX-00242,PROD-0055,PROMO-013,2,3299000,659800.0
DTL-000572,TRX-00242,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-000573,TRX-00243,PROD-0008,PROMO-008,1,10999000,549950.0
DTL-000574,TRX-00243,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-000575,TRX-00244,PROD-0071,PROMO-NONE,1,4999000,0.0
DTL-000576,TRX-00245,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-000577,TRX-00245,PROD-0053,PROMO-NONE,1,5099000,0.0
DTL-000578,TRX-00246,PROD-0053,PROMO-009,2,5099000,305940.0
DTL-000579,TRX-00246,PROD-0009,PROMO-NONE,1,12999000,0.0
DTL-000580,TRX-00246,PROD-0061,PROMO-003,1,5599000,447920.0
DTL-000581,TRX-00247,PROD-0055,PROMO-005,1,3299000,263920.0
DTL-000582,TRX-00247,PROD-0061,PROMO-NONE,1,5599000,0.0
DTL-000583,TRX-00248,PROD-0032,PROMO-NONE,1,28499000,0.0
DTL-000584,TRX-00248,PROD-0030,PROMO-NONE,2,13499000,0.0
DTL-000585,TRX-00248,PROD-0056,PROMO-NONE,2,5799000,0.0
DTL-000586,TRX-00249,PROD-0001,PROMO-NONE,1,20499000,0.0
DTL-000587,TRX-00249,PROD-0044,PROMO-NONE,2,4499000,0.0
DTL-000588,TRX-00250,PROD-0049,PROMO-015,2,6999000,1119840.0
DTL-000589,TRX-00250,PROD-0076,PROMO-NONE,1,2999000,0.0
DTL-000590,TRX-00250,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-000591,TRX-00251,PROD-0099,PROMO-NONE,1,3079000,0.0
DTL-000592,TRX-00251,PROD-0033,PROMO-017,1,15999000,1919880.0
DTL-000593,TRX-00252,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-000594,TRX-00252,PROD-0075,PROMO-010,1,4699000,234950.0
DTL-000595,TRX-00253,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-000596,TRX-00254,PROD-0035,PROMO-004,3,4999000,1799640.0
DTL-000597,TRX-00254,PROD-0027,PROMO-003,3,16499000,3959760.0
DTL-000598,TRX-00254,PROD-0079,PROMO-NONE,2,18999000,0.0
DTL-000599,TRX-00255,PROD-0079,PROMO-009,1,18999000,569970.0
DTL-000600,TRX-00255,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-000601,TRX-00256,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-000602,TRX-00256,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-000603,TRX-00256,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-000604,TRX-00256,PROD-0017,PROMO-004,1,22999000,2759880.0
DTL-000605,TRX-00257,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-000606,TRX-00257,PROD-0095,PROMO-013,1,399000,39900.0
DTL-000607,TRX-00257,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-000608,TRX-00258,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-000609,TRX-00258,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-000610,TRX-00258,PROD-0054,PROMO-020,1,4499000,224950.0
DTL-000611,TRX-00258,PROD-0025,PROMO-NONE,1,24499000,0.0
DTL-000612,TRX-00259,PROD-0063,PROMO-002,1,6999000,559920.0
DTL-000613,TRX-00259,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-000614,TRX-00259,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-000615,TRX-00260,PROD-0010,PROMO-NONE,2,12599000,0.0
DTL-000616,TRX-00260,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-000617,TRX-00261,PROD-0059,PROMO-012,2,2299000,459800.0
DTL-000618,TRX-00261,PROD-0094,PROMO-NONE,2,2999000,0.0
DTL-000619,TRX-00262,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-000620,TRX-00262,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-000621,TRX-00262,PROD-0032,PROMO-NONE,1,28499000,0.0
DTL-000622,TRX-00262,PROD-0024,PROMO-NONE,1,399000,0.0
DTL-000623,TRX-00263,PROD-0093,PROMO-NONE,1,699000,0.0
DTL-000624,TRX-00264,PROD-0006,PROMO-NONE,2,12499000,0.0
DTL-000625,TRX-00264,PROD-0025,PROMO-NONE,1,24499000,0.0
DTL-000626,TRX-00265,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-000627,TRX-00265,PROD-0061,PROMO-NONE,1,5599000,0.0
DTL-000628,TRX-00266,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-000629,TRX-00266,PROD-0043,PROMO-NONE,2,8999000,0.0
DTL-000630,TRX-00266,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-000631,TRX-00266,PROD-0049,PROMO-003,3,6999000,1679760.0
DTL-000632,TRX-00267,PROD-0016,PROMO-NONE,2,14999000,0.0
DTL-000633,TRX-00267,PROD-0007,PROMO-NONE,3,9999000,0.0
DTL-000634,TRX-00268,PROD-0100,PROMO-NONE,2,1799000,0.0
DTL-000635,TRX-00269,PROD-0034,PROMO-NONE,1,5999000,0.0
DTL-000636,TRX-00269,PROD-0065,PROMO-019,1,6299000,314950.0
DTL-000637,TRX-00269,PROD-0021,PROMO-014,1,2499000,74970.0
DTL-000638,TRX-00270,PROD-0053,PROMO-NONE,1,5099000,0.0
DTL-000639,TRX-00270,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-000640,TRX-00271,PROD-0057,PROMO-NONE,2,5999000,0.0
DTL-000641,TRX-00271,PROD-0038,PROMO-006,2,1599000,95940.0
DTL-000642,TRX-00271,PROD-0070,PROMO-NONE,1,6499000,0.0
DTL-000643,TRX-00272,PROD-0057,PROMO-NONE,2,5999000,0.0
DTL-000644,TRX-00272,PROD-0084,PROMO-NONE,2,1399000,0.0
DTL-000645,TRX-00272,PROD-0025,PROMO-NONE,1,24499000,0.0
DTL-000646,TRX-00273,PROD-0059,PROMO-017,1,2299000,275880.0
DTL-000647,TRX-00273,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-000648,TRX-00274,PROD-0077,PROMO-NONE,1,1999000,0.0
DTL-000649,TRX-00274,PROD-0078,PROMO-001,1,21999000,659970.0
DTL-000650,TRX-00274,PROD-0056,PROMO-NONE,1,5799000,0.0
DTL-000651,TRX-00275,PROD-0064,PROMO-NONE,1,7499000,0.0
DTL-000652,TRX-00275,PROD-0092,PROMO-NONE,1,649000,0.0
DTL-000653,TRX-00276,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-000654,TRX-00276,PROD-0071,PROMO-003,1,4999000,399920.0
DTL-000655,TRX-00276,PROD-0069,PROMO-NONE,1,1599000,0.0
DTL-000656,TRX-00277,PROD-0081,PROMO-NONE,1,7999000,0.0
DTL-000657,TRX-00277,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-000658,TRX-00278,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-000659,TRX-00278,PROD-0042,PROMO-007,1,3499000,349900.0
DTL-000660,TRX-00279,PROD-0017,PROMO-NONE,3,22999000,0.0
DTL-000661,TRX-00280,PROD-0078,PROMO-NONE,1,21999000,0.0
DTL-000662,TRX-00280,PROD-0047,PROMO-017,1,12499000,1499880.0
DTL-000663,TRX-00281,PROD-0005,PROMO-NONE,2,13999000,0.0
DTL-000664,TRX-00281,PROD-0066,PROMO-010,2,5499000,549900.0
DTL-000665,TRX-00281,PROD-0044,PROMO-NONE,3,4499000,0.0
DTL-000666,TRX-00282,PROD-0060,PROMO-NONE,2,4999000,0.0
DTL-000667,TRX-00282,PROD-0049,PROMO-NONE,1,6999000,0.0
DTL-000668,TRX-00282,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-000669,TRX-00283,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-000670,TRX-00284,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-000671,TRX-00285,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-000672,TRX-00286,PROD-0046,PROMO-NONE,1,2999000,0.0
DTL-000673,TRX-00286,PROD-0050,PROMO-NONE,1,8499000,0.0
DTL-000674,TRX-00286,PROD-0052,PROMO-NONE,1,2099000,0.0
DTL-000675,TRX-00287,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-000676,TRX-00287,PROD-0080,PROMO-006,1,10999000,329970.0
DTL-000677,TRX-00287,PROD-0081,PROMO-NONE,1,7999000,0.0
DTL-000678,TRX-00288,PROD-0062,PROMO-005,1,5999000,479920.0
DTL-000679,TRX-00288,PROD-0065,PROMO-005,1,6299000,503920.0
DTL-000680,TRX-00289,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-000681,TRX-00290,PROD-0011,PROMO-001,1,15999000,479970.0
DTL-000682,TRX-00290,PROD-0031,PROMO-008,1,20999000,1049950.0
DTL-000683,TRX-00291,PROD-0097,PROMO-002,1,1565000,125200.0
DTL-000684,TRX-00291,PROD-0033,PROMO-NONE,2,15999000,0.0
DTL-000685,TRX-00291,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-000686,TRX-00291,PROD-0084,PROMO-016,1,1399000,69950.0
DTL-000687,TRX-00292,PROD-0068,PROMO-NONE,2,3499000,0.0
DTL-000688,TRX-00292,PROD-0039,PROMO-NONE,2,13999000,0.0
DTL-000689,TRX-00292,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-000690,TRX-00292,PROD-0033,PROMO-007,1,15999000,1599900.0
DTL-000691,TRX-00293,PROD-0047,PROMO-NONE,2,12499000,0.0
DTL-000692,TRX-00293,PROD-0009,PROMO-NONE,2,12999000,0.0
DTL-000693,TRX-00293,PROD-0095,PROMO-NONE,2,399000,0.0
DTL-000694,TRX-00294,PROD-0052,PROMO-NONE,1,2099000,0.0
DTL-000695,TRX-00294,PROD-0017,PROMO-NONE,2,22999000,0.0
DTL-000696,TRX-00295,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-000697,TRX-00295,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-000698,TRX-00295,PROD-0041,PROMO-NONE,3,6499000,0.0
DTL-000699,TRX-00296,PROD-0047,PROMO-001,1,12499000,374970.0
DTL-000700,TRX-00296,PROD-0015,PROMO-NONE,2,13599000,0.0
DTL-000701,TRX-00296,PROD-0053,PROMO-NONE,3,5099000,0.0
DTL-000702,TRX-00297,PROD-0038,PROMO-NONE,1,1599000,0.0
