inventory_id,snapshot_date,store_id,product_id,stock_quantity,reorder_level,stock_status
INV-STORE-013-PROD-0082,2025-05-31,STORE-013,PROD-0082,36,18,Available
INV-STORE-013-PROD-0083,2025-05-31,STORE-013,PROD-0083,83,13,Available
INV-STORE-013-PROD-0084,2025-05-31,STORE-013,PROD-0084,32,24,Available
INV-STORE-013-PROD-0085,2025-05-31,STORE-013,PROD-0085,64,8,Available
INV-STORE-013-PROD-0086,2025-05-31,STORE-013,PROD-0086,65,25,Available
INV-STORE-013-PROD-0087,2025-05-31,STORE-013,PROD-0087,110,22,Available
INV-STORE-013-PROD-0088,2025-05-31,STORE-013,PROD-0088,112,13,Available
INV-STORE-013-PROD-0089,2025-05-31,STORE-013,PROD-0089,105,24,Available
INV-STORE-013-PROD-0090,2025-05-31,STORE-013,PROD-0090,69,12,Available
INV-STORE-013-PROD-0091,2025-05-31,STORE-013,PROD-0091,15,15,Available
INV-STORE-013-PROD-0092,2025-05-31,STORE-013,PROD-0092,22,8,Available
INV-STORE-013-PROD-0093,2025-05-31,STORE-013,PROD-0093,120,12,Available
INV-STORE-013-PROD-0094,2025-05-31,STORE-013,PROD-0094,42,13,Available
INV-STORE-013-PROD-0095,2025-05-31,STORE-013,PROD-0095,67,19,Available
INV-STORE-013-PROD-0096,2025-05-31,STORE-013,PROD-0096,70,14,Available
INV-STORE-013-PROD-0097,2025-05-31,STORE-013,PROD-0097,30,23,Available
INV-STORE-013-PROD-0098,2025-05-31,STORE-013,PROD-0098,23,7,Available
INV-STORE-013-PROD-0099,2025-05-31,STORE-013,PROD-0099,51,6,Available
INV-STORE-013-PROD-0100,2025-05-31,STORE-013,PROD-0100,45,18,Available
INV-STORE-014-PROD-0001,2025-05-31,STORE-014,PROD-0001,45,25,Available
INV-STORE-014-PROD-0002,2025-05-31,STORE-014,PROD-0002,5,21,Low Stock
INV-STORE-014-PROD-0003,2025-05-31,STORE-014,PROD-0003,90,11,Available
INV-STORE-014-PROD-0004,2025-05-31,STORE-014,PROD-0004,83,18,Available
INV-STORE-014-PROD-0005,2025-05-31,STORE-014,PROD-0005,59,14,Available
INV-STORE-014-PROD-0006,2025-05-31,STORE-014,PROD-0006,93,16,Available
INV-STORE-014-PROD-0007,2025-05-31,STORE-014,PROD-0007,50,19,Available
INV-STORE-014-PROD-0008,2025-05-31,STORE-014,PROD-0008,111,21,Available
INV-STORE-014-PROD-0009,2025-05-31,STORE-014,PROD-0009,41,23,Available
INV-STORE-014-PROD-0010,2025-05-31,STORE-014,PROD-0010,59,25,Available
INV-STORE-014-PROD-0011,2025-05-31,STORE-014,PROD-0011,71,18,Available
INV-STORE-014-PROD-0012,2025-05-31,STORE-014,PROD-0012,15,21,Low Stock
INV-STORE-014-PROD-0013,2025-05-31,STORE-014,PROD-0013,55,8,Available
INV-STORE-014-PROD-0014,2025-05-31,STORE-014,PROD-0014,101,25,Available
INV-STORE-014-PROD-0015,2025-05-31,STORE-014,PROD-0015,93,16,Available
INV-STORE-014-PROD-0016,2025-05-31,STORE-014,PROD-0016,70,16,Available
INV-STORE-014-PROD-0017,2025-05-31,STORE-014,PROD-0017,64,21,Available
INV-STORE-014-PROD-0018,2025-05-31,STORE-014,PROD-0018,77,9,Available
INV-STORE-014-PROD-0019,2025-05-31,STORE-014,PROD-0019,79,6,Available
INV-STORE-014-PROD-0020,2025-05-31,STORE-014,PROD-0020,51,9,Available
INV-STORE-014-PROD-0021,2025-05-31,STORE-014,PROD-0021,40,25,Available
INV-STORE-014-PROD-0022,2025-05-31,STORE-014,PROD-0022,49,11,Available
INV-STORE-014-PROD-0023,2025-05-31,STORE-014,PROD-0023,79,7,Available
INV-STORE-014-PROD-0024,2025-05-31,STORE-014,PROD-0024,22,13,Available
INV-STORE-014-PROD-0025,2025-05-31,STORE-014,PROD-0025,18,14,Available
INV-STORE-014-PROD-0026,2025-05-31,STORE-014,PROD-0026,37,19,Available
INV-STORE-014-PROD-0027,2025-05-31,STORE-014,PROD-0027,55,9,Available
INV-STORE-014-PROD-0028,2025-05-31,STORE-014,PROD-0028,8,6,Available
INV-STORE-014-PROD-0029,2025-05-31,STORE-014,PROD-0029,111,16,Available
INV-STORE-014-PROD-0030,2025-05-31,STORE-014,PROD-0030,22,20,Available
INV-STORE-014-PROD-0031,2025-05-31,STORE-014,PROD-0031,68,13,Available
INV-STORE-014-PROD-0032,2025-05-31,STORE-014,PROD-0032,69,12,Available
INV-STORE-014-PROD-0033,2025-05-31,STORE-014,PROD-0033,96,19,Available
INV-STORE-014-PROD-0034,2025-05-31,STORE-014,PROD-0034,5,7,Low Stock
INV-STORE-014-PROD-0035,2025-05-31,STORE-014,PROD-0035,95,5,Available
INV-STORE-014-PROD-0036,2025-05-31,STORE-014,PROD-0036,10,8,Available
INV-STORE-014-PROD-0037,2025-05-31,STORE-014,PROD-0037,115,12,Available
INV-STORE-014-PROD-0038,2025-05-31,STORE-014,PROD-0038,1,16,Low Stock
INV-STORE-014-PROD-0039,2025-05-31,STORE-014,PROD-0039,13,7,Available
INV-STORE-014-PROD-0040,2025-05-31,STORE-014,PROD-0040,4,23,Low Stock
INV-STORE-014-PROD-0041,2025-05-31,STORE-014,PROD-0041,20,9,Available
INV-STORE-014-PROD-0042,2025-05-31,STORE-014,PROD-0042,9,11,Low Stock
INV-STORE-014-PROD-0043,2025-05-31,STORE-014,PROD-0043,22,23,Low Stock
INV-STORE-014-PROD-0044,2025-05-31,STORE-014,PROD-0044,63,7,Available
INV-STORE-014-PROD-0045,2025-05-31,STORE-014,PROD-0045,97,19,Available
INV-STORE-014-PROD-0046,2025-05-31,STORE-014,PROD-0046,11,16,Low Stock
INV-STORE-014-PROD-0047,2025-05-31,STORE-014,PROD-0047,44,20,Available
INV-STORE-014-PROD-0048,2025-05-31,STORE-014,PROD-0048,83,5,Available
INV-STORE-014-PROD-0049,2025-05-31,STORE-014,PROD-0049,81,20,Available
INV-STORE-014-PROD-0050,2025-05-31,STORE-014,PROD-0050,62,14,Available
INV-STORE-014-PROD-0051,2025-05-31,STORE-014,PROD-0051,31,14,Available
INV-STORE-014-PROD-0052,2025-05-31,STORE-014,PROD-0052,38,12,Available
INV-STORE-014-PROD-0053,2025-05-31,STORE-014,PROD-0053,83,12,Available
INV-STORE-014-PROD-0054,2025-05-31,STORE-014,PROD-0054,67,14,Available
INV-STORE-014-PROD-0055,2025-05-31,STORE-014,PROD-0055,49,23,Available
INV-STORE-014-PROD-0056,2025-05-31,STORE-014,PROD-0056,28,22,Available
INV-STORE-014-PROD-0057,2025-05-31,STORE-014,PROD-0057,1,14,Low Stock
INV-STORE-014-PROD-0058,2025-05-31,STORE-014,PROD-0058,69,18,Available
INV-STORE-014-PROD-0059,2025-05-31,STORE-014,PROD-0059,107,13,Available
INV-STORE-014-PROD-0060,2025-05-31,STORE-014,PROD-0060,48,23,Available
INV-STORE-014-PROD-0061,2025-05-31,STORE-014,PROD-0061,60,23,Available
INV-STORE-014-PROD-0062,2025-05-31,STORE-014,PROD-0062,95,8,Available
INV-STORE-014-PROD-0063,2025-05-31,STORE-014,PROD-0063,51,25,Available
INV-STORE-014-PROD-0064,2025-05-31,STORE-014,PROD-0064,115,25,Available
INV-STORE-014-PROD-0065,2025-05-31,STORE-014,PROD-0065,89,19,Available
INV-STORE-014-PROD-0066,2025-05-31,STORE-014,PROD-0066,89,9,Available
INV-STORE-014-PROD-0067,2025-05-31,STORE-014,PROD-0067,112,10,Available
INV-STORE-014-PROD-0068,2025-05-31,STORE-014,PROD-0068,90,5,Available
INV-STORE-014-PROD-0069,2025-05-31,STORE-014,PROD-0069,18,10,Available
INV-STORE-014-PROD-0070,2025-05-31,STORE-014,PROD-0070,98,17,Available
INV-STORE-014-PROD-0071,2025-05-31,STORE-014,PROD-0071,92,8,Available
INV-STORE-014-PROD-0072,2025-05-31,STORE-014,PROD-0072,107,5,Available
INV-STORE-014-PROD-0073,2025-05-31,STORE-014,PROD-0073,117,6,Available
INV-STORE-014-PROD-0074,2025-05-31,STORE-014,PROD-0074,52,22,Available
INV-STORE-014-PROD-0075,2025-05-31,STORE-014,PROD-0075,84,23,Available
INV-STORE-014-PROD-0076,2025-05-31,STORE-014,PROD-0076,66,9,Available
INV-STORE-014-PROD-0077,2025-05-31,STORE-014,PROD-0077,115,15,Available
INV-STORE-014-PROD-0078,2025-05-31,STORE-014,PROD-0078,4,14,Low Stock
INV-STORE-014-PROD-0079,2025-05-31,STORE-014,PROD-0079,90,7,Available
INV-STORE-014-PROD-0080,2025-05-31,STORE-014,PROD-0080,115,16,Available
INV-STORE-014-PROD-0081,2025-05-31,STORE-014,PROD-0081,60,10,Available
INV-STORE-014-PROD-0082,2025-05-31,STORE-014,PROD-0082,22,23,Low Stock
INV-STORE-014-PROD-0083,2025-05-31,STORE-014,PROD-0083,34,5,Available
INV-STORE-014-PROD-0084,2025-05-31,STORE-014,PROD-0084,9,13,Low Stock
INV-STORE-014-PROD-0085,2025-05-31,STORE-014,PROD-0085,88,7,Available
INV-STORE-014-PROD-0086,2025-05-31,STORE-014,PROD-0086,2,7,Low Stock
INV-STORE-014-PROD-0087,2025-05-31,STORE-014,PROD-0087,4,6,Low Stock
INV-STORE-014-PROD-0088,2025-05-31,STORE-014,PROD-0088,97,11,Available
INV-STORE-014-PROD-0089,2025-05-31,STORE-014,PROD-0089,86,20,Available
INV-STORE-014-PROD-0090,2025-05-31,STORE-014,PROD-0090,102,24,Available
INV-STORE-014-PROD-0091,2025-05-31,STORE-014,PROD-0091,20,23,Low Stock
INV-STORE-014-PROD-0092,2025-05-31,STORE-014,PROD-0092,48,20,Available
INV-STORE-014-PROD-0093,2025-05-31,STORE-014,PROD-0093,77,21,Available
INV-STORE-014-PROD-0094,2025-05-31,STORE-014,PROD-0094,42,15,Available
INV-STORE-014-PROD-0095,2025-05-31,STORE-014,PROD-0095,8,14,Low Stock
INV-STORE-014-PROD-0096,2025-05-31,STORE-014,PROD-0096,83,10,Available
INV-STORE-014-PROD-0097,2025-05-31,STORE-014,PROD-0097,94,21,Available
INV-STORE-014-PROD-0098,2025-05-31,STORE-014,PROD-0098,58,12,Available
INV-STORE-014-PROD-0099,2025-05-31,STORE-014,PROD-0099,11,15,Low Stock
INV-STORE-014-PROD-0100,2025-05-31,STORE-014,PROD-0100,86,5,Available
INV-STORE-015-PROD-0001,2025-05-31,STORE-015,PROD-0001,54,16,Available
INV-STORE-015-PROD-0002,2025-05-31,STORE-015,PROD-0002,84,22,Available
INV-STORE-015-PROD-0003,2025-05-31,STORE-015,PROD-0003,3,5,Low Stock
INV-STORE-015-PROD-0004,2025-05-31,STORE-015,PROD-0004,9,8,Available
INV-STORE-015-PROD-0005,2025-05-31,STORE-015,PROD-0005,22,9,Available
INV-STORE-015-PROD-0006,2025-05-31,STORE-015,PROD-0006,61,19,Available
INV-STORE-015-PROD-0007,2025-05-31,STORE-015,PROD-0007,50,6,Available
INV-STORE-015-PROD-0008,2025-05-31,STORE-015,PROD-0008,92,25,Available
INV-STORE-015-PROD-0009,2025-05-31,STORE-015,PROD-0009,0,7,Stockout
INV-STORE-015-PROD-0010,2025-05-31,STORE-015,PROD-0010,1,13,Low Stock
INV-STORE-015-PROD-0011,2025-05-31,STORE-015,PROD-0011,41,25,Available
INV-STORE-015-PROD-0012,2025-05-31,STORE-015,PROD-0012,26,7,Available
INV-STORE-015-PROD-0013,2025-05-31,STORE-015,PROD-0013,46,24,Available
INV-STORE-015-PROD-0014,2025-05-31,STORE-015,PROD-0014,64,19,Available
INV-STORE-015-PROD-0015,2025-05-31,STORE-015,PROD-0015,63,8,Available
INV-STORE-015-PROD-0016,2025-05-31,STORE-015,PROD-0016,13,6,Available
INV-STORE-015-PROD-0017,2025-05-31,STORE-015,PROD-0017,107,24,Available
INV-STORE-015-PROD-0018,2025-05-31,STORE-015,PROD-0018,112,11,Available
INV-STORE-015-PROD-0019,2025-05-31,STORE-015,PROD-0019,75,16,Available
INV-STORE-015-PROD-0020,2025-05-31,STORE-015,PROD-0020,97,18,Available
INV-STORE-015-PROD-0021,2025-05-31,STORE-015,PROD-0021,70,8,Available
INV-STORE-015-PROD-0022,2025-05-31,STORE-015,PROD-0022,119,10,Available
INV-STORE-015-PROD-0023,2025-05-31,STORE-015,PROD-0023,87,14,Available
INV-STORE-015-PROD-0024,2025-05-31,STORE-015,PROD-0024,97,16,Available
INV-STORE-015-PROD-0025,2025-05-31,STORE-015,PROD-0025,60,16,Available
INV-STORE-015-PROD-0026,2025-05-31,STORE-015,PROD-0026,28,7,Available
INV-STORE-015-PROD-0027,2025-05-31,STORE-015,PROD-0027,13,15,Low Stock
INV-STORE-015-PROD-0028,2025-05-31,STORE-015,PROD-0028,9,23,Low Stock
INV-STORE-015-PROD-0029,2025-05-31,STORE-015,PROD-0029,60,14,Available
INV-STORE-015-PROD-0030,2025-05-31,STORE-015,PROD-0030,44,19,Available
INV-STORE-015-PROD-0031,2025-05-31,STORE-015,PROD-0031,66,22,Available
INV-STORE-015-PROD-0032,2025-05-31,STORE-015,PROD-0032,79,14,Available
INV-STORE-015-PROD-0033,2025-05-31,STORE-015,PROD-0033,81,18,Available
INV-STORE-015-PROD-0034,2025-05-31,STORE-015,PROD-0034,107,23,Available
INV-STORE-015-PROD-0035,2025-05-31,STORE-015,PROD-0035,15,20,Low Stock
INV-STORE-015-PROD-0036,2025-05-31,STORE-015,PROD-0036,118,8,Available
INV-STORE-015-PROD-0037,2025-05-31,STORE-015,PROD-0037,65,6,Available
INV-STORE-015-PROD-0038,2025-05-31,STORE-015,PROD-0038,58,23,Available
INV-STORE-015-PROD-0039,2025-05-31,STORE-015,PROD-0039,54,7,Available
INV-STORE-015-PROD-0040,2025-05-31,STORE-015,PROD-0040,2,5,Low Stock
INV-STORE-015-PROD-0041,2025-05-31,STORE-015,PROD-0041,79,15,Available
INV-STORE-015-PROD-0042,2025-05-31,STORE-015,PROD-0042,35,14,Available
INV-STORE-015-PROD-0043,2025-05-31,STORE-015,PROD-0043,96,17,Available
INV-STORE-015-PROD-0044,2025-05-31,STORE-015,PROD-0044,60,22,Available
INV-STORE-015-PROD-0045,2025-05-31,STORE-015,PROD-0045,106,18,Available
INV-STORE-015-PROD-0046,2025-05-31,STORE-015,PROD-0046,81,17,Available
INV-STORE-015-PROD-0047,2025-05-31,STORE-015,PROD-0047,8,10,Low Stock
INV-STORE-015-PROD-0048,2025-05-31,STORE-015,PROD-0048,1,14,Low Stock
INV-STORE-015-PROD-0049,2025-05-31,STORE-015,PROD-0049,19,19,Available
INV-STORE-015-PROD-0050,2025-05-31,STORE-015,PROD-0050,20,25,Low Stock
INV-STORE-015-PROD-0051,2025-05-31,STORE-015,PROD-0051,47,24,Available
INV-STORE-015-PROD-0052,2025-05-31,STORE-015,PROD-0052,106,8,Available
INV-STORE-015-PROD-0053,2025-05-31,STORE-015,PROD-0053,8,12,Low Stock
INV-STORE-015-PROD-0054,2025-05-31,STORE-015,PROD-0054,103,14,Available
INV-STORE-015-PROD-0055,2025-05-31,STORE-015,PROD-0055,57,9,Available
INV-STORE-015-PROD-0056,2025-05-31,STORE-015,PROD-0056,73,8,Available
INV-STORE-015-PROD-0057,2025-05-31,STORE-015,PROD-0057,15,23,Low Stock
INV-STORE-015-PROD-0058,2025-05-31,STORE-015,PROD-0058,94,8,Available
INV-STORE-015-PROD-0059,2025-05-31,STORE-015,PROD-0059,62,15,Available
INV-STORE-015-PROD-0060,2025-05-31,STORE-015,PROD-0060,52,22,Available
INV-STORE-015-PROD-0061,2025-05-31,STORE-015,PROD-0061,50,22,Available
INV-STORE-015-PROD-0062,2025-05-31,STORE-015,PROD-0062,76,12,Available
INV-STORE-015-PROD-0063,2025-05-31,STORE-015,PROD-0063,91,14,Available
INV-STORE-015-PROD-0064,2025-05-31,STORE-015,PROD-0064,102,24,Available
INV-STORE-015-PROD-0065,2025-05-31,STORE-015,PROD-0065,82,7,Available
INV-STORE-015-PROD-0066,2025-05-31,STORE-015,PROD-0066,10,16,Low Stock
INV-STORE-015-PROD-0067,2025-05-31,STORE-015,PROD-0067,10,20,Low Stock
INV-STORE-015-PROD-0068,2025-05-31,STORE-015,PROD-0068,4,5,Low Stock
INV-STORE-015-PROD-0069,2025-05-31,STORE-015,PROD-0069,85,22,Available
INV-STORE-015-PROD-0070,2025-05-31,STORE-015,PROD-0070,54,23,Available
INV-STORE-015-PROD-0071,2025-05-31,STORE-015,PROD-0071,44,8,Available
INV-STORE-015-PROD-0072,2025-05-31,STORE-015,PROD-0072,44,18,Available
INV-STORE-015-PROD-0073,2025-05-31,STORE-015,PROD-0073,74,5,Available
INV-STORE-015-PROD-0074,2025-05-31,STORE-015,PROD-0074,48,8,Available
INV-STORE-015-PROD-0075,2025-05-31,STORE-015,PROD-0075,110,14,Available
INV-STORE-015-PROD-0076,2025-05-31,STORE-015,PROD-0076,96,17,Available
INV-STORE-015-PROD-0077,2025-05-31,STORE-015,PROD-0077,8,25,Low Stock
INV-STORE-015-PROD-0078,2025-05-31,STORE-015,PROD-0078,62,16,Available
INV-STORE-015-PROD-0079,2025-05-31,STORE-015,PROD-0079,97,11,Available
INV-STORE-015-PROD-0080,2025-05-31,STORE-015,PROD-0080,8,16,Low Stock
INV-STORE-015-PROD-0081,2025-05-31,STORE-015,PROD-0081,16,14,Available
INV-STORE-015-PROD-0082,2025-05-31,STORE-015,PROD-0082,25,14,Available
INV-STORE-015-PROD-0083,2025-05-31,STORE-015,PROD-0083,90,10,Available
INV-STORE-015-PROD-0084,2025-05-31,STORE-015,PROD-0084,52,18,Available
INV-STORE-015-PROD-0085,2025-05-31,STORE-015,PROD-0085,17,19,Low Stock
INV-STORE-015-PROD-0086,2025-05-31,STORE-015,PROD-0086,105,15,Available
INV-STORE-015-PROD-0087,2025-05-31,STORE-015,PROD-0087,23,8,Available
INV-STORE-015-PROD-0088,2025-05-31,STORE-015,PROD-0088,81,23,Available
INV-STORE-015-PROD-0089,2025-05-31,STORE-015,PROD-0089,19,19,Available
INV-STORE-015-PROD-0090,2025-05-31,STORE-015,PROD-0090,67,19,Available
INV-STORE-015-PROD-0091,2025-05-31,STORE-015,PROD-0091,16,5,Available
INV-STORE-015-PROD-0092,2025-05-31,STORE-015,PROD-0092,32,18,Available
INV-STORE-015-PROD-0093,2025-05-31,STORE-015,PROD-0093,37,16,Available
INV-STORE-015-PROD-0094,2025-05-31,STORE-015,PROD-0094,84,13,Available
INV-STORE-015-PROD-0095,2025-05-31,STORE-015,PROD-0095,70,24,Available
INV-STORE-015-PROD-0096,2025-05-31,STORE-015,PROD-0096,78,16,Available
INV-STORE-015-PROD-0097,2025-05-31,STORE-015,PROD-0097,58,6,Available
INV-STORE-015-PROD-0098,2025-05-31,STORE-015,PROD-0098,62,9,Available
INV-STORE-015-PROD-0099,2025-05-31,STORE-015,PROD-0099,57,8,Available
INV-STORE-015-PROD-0100,2025-05-31,STORE-015,PROD-0100,16,13,Available
INV-STORE-016-PROD-0001,2025-05-31,STORE-016,PROD-0001,4,5,Low Stock
INV-STORE-016-PROD-0002,2025-05-31,STORE-016,PROD-0002,3,18,Low Stock
INV-STORE-016-PROD-0003,2025-05-31,STORE-016,PROD-0003,5,12,Low Stock
INV-STORE-016-PROD-0004,2025-05-31,STORE-016,PROD-0004,88,9,Available
INV-STORE-016-PROD-0005,2025-05-31,STORE-016,PROD-0005,88,13,Available
INV-STORE-016-PROD-0006,2025-05-31,STORE-016,PROD-0006,59,17,Available
INV-STORE-016-PROD-0007,2025-05-31,STORE-016,PROD-0007,110,20,Available
INV-STORE-016-PROD-0008,2025-05-31,STORE-016,PROD-0008,84,13,Available
INV-STORE-016-PROD-0009,2025-05-31,STORE-016,PROD-0009,79,25,Available
INV-STORE-016-PROD-0010,2025-05-31,STORE-016,PROD-0010,92,20,Available
INV-STORE-016-PROD-0011,2025-05-31,STORE-016,PROD-0011,9,13,Low Stock
INV-STORE-016-PROD-0012,2025-05-31,STORE-016,PROD-0012,112,22,Available
INV-STORE-016-PROD-0013,2025-05-31,STORE-016,PROD-0013,76,5,Available
INV-STORE-016-PROD-0014,2025-05-31,STORE-016,PROD-0014,113,25,Available
INV-STORE-016-PROD-0015,2025-05-31,STORE-016,PROD-0015,99,7,Available
INV-STORE-016-PROD-0016,2025-05-31,STORE-016,PROD-0016,61,20,Available
INV-STORE-016-PROD-0017,2025-05-31,STORE-016,PROD-0017,3,10,Low Stock
INV-STORE-016-PROD-0018,2025-05-31,STORE-016,PROD-0018,2,12,Low Stock
INV-STORE-016-PROD-0019,2025-05-31,STORE-016,PROD-0019,104,19,Available
INV-STORE-016-PROD-0020,2025-05-31,STORE-016,PROD-0020,70,8,Available
INV-STORE-016-PROD-0021,2025-05-31,STORE-016,PROD-0021,54,24,Available
INV-STORE-016-PROD-0022,2025-05-31,STORE-016,PROD-0022,118,21,Available
INV-STORE-016-PROD-0023,2025-05-31,STORE-016,PROD-0023,90,25,Available
INV-STORE-016-PROD-0024,2025-05-31,STORE-016,PROD-0024,10,11,Low Stock
INV-STORE-016-PROD-0025,2025-05-31,STORE-016,PROD-0025,24,6,Available
INV-STORE-016-PROD-0026,2025-05-31,STORE-016,PROD-0026,42,6,Available
INV-STORE-016-PROD-0027,2025-05-31,STORE-016,PROD-0027,26,12,Available
INV-STORE-016-PROD-0028,2025-05-31,STORE-016,PROD-0028,33,21,Available
INV-STORE-016-PROD-0029,2025-05-31,STORE-016,PROD-0029,58,13,Available
INV-STORE-016-PROD-0030,2025-05-31,STORE-016,PROD-0030,24,6,Available
INV-STORE-016-PROD-0031,2025-05-31,STORE-016,PROD-0031,9,15,Low Stock
INV-STORE-016-PROD-0032,2025-05-31,STORE-016,PROD-0032,90,25,Available
INV-STORE-016-PROD-0033,2025-05-31,STORE-016,PROD-0033,4,9,Low Stock
INV-STORE-016-PROD-0034,2025-05-31,STORE-016,PROD-0034,21,6,Available
INV-STORE-016-PROD-0035,2025-05-31,STORE-016,PROD-0035,105,25,Available
INV-STORE-016-PROD-0036,2025-05-31,STORE-016,PROD-0036,75,12,Available
INV-STORE-016-PROD-0037,2025-05-31,STORE-016,PROD-0037,15,11,Available
INV-STORE-016-PROD-0038,2025-05-31,STORE-016,PROD-0038,100,6,Available
INV-STORE-016-PROD-0039,2025-05-31,STORE-016,PROD-0039,65,23,Available
INV-STORE-016-PROD-0040,2025-05-31,STORE-016,PROD-0040,88,25,Available
INV-STORE-016-PROD-0041,2025-05-31,STORE-016,PROD-0041,5,12,Low Stock
INV-STORE-016-PROD-0042,2025-05-31,STORE-016,PROD-0042,38,18,Available
INV-STORE-016-PROD-0043,2025-05-31,STORE-016,PROD-0043,86,6,Available
INV-STORE-016-PROD-0044,2025-05-31,STORE-016,PROD-0044,87,9,Available
INV-STORE-016-PROD-0045,2025-05-31,STORE-016,PROD-0045,9,16,Low Stock
INV-STORE-016-PROD-0046,2025-05-31,STORE-016,PROD-0046,3,7,Low Stock
INV-STORE-016-PROD-0047,2025-05-31,STORE-016,PROD-0047,3,6,Low Stock
INV-STORE-016-PROD-0048,2025-05-31,STORE-016,PROD-0048,1,9,Low Stock
INV-STORE-016-PROD-0049,2025-05-31,STORE-016,PROD-0049,112,5,Available
INV-STORE-016-PROD-0050,2025-05-31,STORE-016,PROD-0050,53,17,Available
INV-STORE-016-PROD-0051,2025-05-31,STORE-016,PROD-0051,110,25,Available
INV-STORE-016-PROD-0052,2025-05-31,STORE-016,PROD-0052,4,17,Low Stock
INV-STORE-016-PROD-0053,2025-05-31,STORE-016,PROD-0053,11,12,Low Stock
INV-STORE-016-PROD-0054,2025-05-31,STORE-016,PROD-0054,38,8,Available
INV-STORE-016-PROD-0055,2025-05-31,STORE-016,PROD-0055,93,24,Available
INV-STORE-016-PROD-0056,2025-05-31,STORE-016,PROD-0056,26,23,Available
INV-STORE-016-PROD-0057,2025-05-31,STORE-016,PROD-0057,90,23,Available
INV-STORE-016-PROD-0058,2025-05-31,STORE-016,PROD-0058,55,23,Available
INV-STORE-016-PROD-0059,2025-05-31,STORE-016,PROD-0059,117,23,Available
INV-STORE-016-PROD-0060,2025-05-31,STORE-016,PROD-0060,46,9,Available
INV-STORE-016-PROD-0061,2025-05-31,STORE-016,PROD-0061,45,9,Available
INV-STORE-016-PROD-0062,2025-05-31,STORE-016,PROD-0062,2,14,Low Stock
INV-STORE-016-PROD-0063,2025-05-31,STORE-016,PROD-0063,45,16,Available
INV-STORE-016-PROD-0064,2025-05-31,STORE-016,PROD-0064,56,23,Available
INV-STORE-016-PROD-0065,2025-05-31,STORE-016,PROD-0065,51,15,Available
INV-STORE-016-PROD-0066,2025-05-31,STORE-016,PROD-0066,102,14,Available
INV-STORE-016-PROD-0067,2025-05-31,STORE-016,PROD-0067,9,20,Low Stock
INV-STORE-016-PROD-0068,2025-05-31,STORE-016,PROD-0068,11,14,Low Stock
INV-STORE-016-PROD-0069,2025-05-31,STORE-016,PROD-0069,105,9,Available
INV-STORE-016-PROD-0070,2025-05-31,STORE-016,PROD-0070,65,17,Available
INV-STORE-016-PROD-0071,2025-05-31,STORE-016,PROD-0071,83,5,Available
INV-STORE-016-PROD-0072,2025-05-31,STORE-016,PROD-0072,35,5,Available
INV-STORE-016-PROD-0073,2025-05-31,STORE-016,PROD-0073,17,20,Low Stock
INV-STORE-016-PROD-0074,2025-05-31,STORE-016,PROD-0074,24,12,Available
INV-STORE-016-PROD-0075,2025-05-31,STORE-016,PROD-0075,61,18,Available
INV-STORE-016-PROD-0076,2025-05-31,STORE-016,PROD-0076,39,12,Available
INV-STORE-016-PROD-0077,2025-05-31,STORE-016,PROD-0077,115,20,Available
INV-STORE-016-PROD-0078,2025-05-31,STORE-016,PROD-0078,65,19,Available
INV-STORE-016-PROD-0079,2025-05-31,STORE-016,PROD-0079,2,9,Low Stock
INV-STORE-016-PROD-0080,2025-05-31,STORE-016,PROD-0080,12,15,Low Stock
INV-STORE-016-PROD-0081,2025-05-31,STORE-016,PROD-0081,97,11,Available
INV-STORE-016-PROD-0082,2025-05-31,STORE-016,PROD-0082,44,8,Available
INV-STORE-016-PROD-0083,2025-05-31,STORE-016,PROD-0083,120,10,Available
INV-STORE-016-PROD-0084,2025-05-31,STORE-016,PROD-0084,65,9,Available
INV-STORE-016-PROD-0085,2025-05-31,STORE-016,PROD-0085,68,7,Available
INV-STORE-016-PROD-0086,2025-05-31,STORE-016,PROD-0086,1,20,Low Stock
INV-STORE-016-PROD-0087,2025-05-31,STORE-016,PROD-0087,38,18,Available
INV-STORE-016-PROD-0088,2025-05-31,STORE-016,PROD-0088,108,24,Available
INV-STORE-016-PROD-0089,2025-05-31,STORE-016,PROD-0089,46,20,Available
INV-STORE-016-PROD-0090,2025-05-31,STORE-016,PROD-0090,28,16,Available
INV-STORE-016-PROD-0091,2025-05-31,STORE-016,PROD-0091,88,21,Available
INV-STORE-016-PROD-0092,2025-05-31,STORE-016,PROD-0092,71,25,Available
INV-STORE-016-PROD-0093,2025-05-31,STORE-016,PROD-0093,75,22,Available
INV-STORE-016-PROD-0094,2025-05-31,STORE-016,PROD-0094,77,10,Available
INV-STORE-016-PROD-0095,2025-05-31,STORE-016,PROD-0095,3,16,Low Stock
INV-STORE-016-PROD-0096,2025-05-31,STORE-016,PROD-0096,118,21,Available
INV-STORE-016-PROD-0097,2025-05-31,STORE-016,PROD-0097,113,23,Available
INV-STORE-016-PROD-0098,2025-05-31,STORE-016,PROD-0098,33,21,Available
INV-STORE-016-PROD-0099,2025-05-31,STORE-016,PROD-0099,58,24,Available
INV-STORE-016-PROD-0100,2025-05-31,STORE-016,PROD-0100,112,8,Available
INV-STORE-017-PROD-0001,2025-05-31,STORE-017,PROD-0001,7,22,Low Stock
