transaction_id,transaction_date,customer_id,store_id,channel_id,channel_name,channel_type,payment_id,salesperson_id
TRX-00233,2024-10-21 13:15:00,CUST-0911,STORE-004,CH_OFF,Offline Store,Offline,PAY-00233,EMP-054
TRX-00234,2024-09-11 11:45:00,,STORE-008,CH_OFF,Offline Store,Offline,PAY-00234,EMP-006
TRX-00235,2025-04-02 11:09:00,CUST-0805,STORE-004,CH_OFF,Offline Store,Offline,PAY-00235,EMP-048
TRX-00236,2024-09-05 16:31:00,CUST-0448,STORE-002,CH_OFF,Offline Store,Offline,PAY-00236,EMP-033
TRX-00237,2025-02-27 10:56:00,CUST-0291,STORE-009,CH_OFF,Offline Store,Offline,PAY-00237,EMP-023
TRX-00238,2024-10-09 16:24:00,CUST-0492,STORE-008,CH_WEB,Online Web,Online,PAY-00238,
TRX-00239,2025-01-14 17:16:00,CUST-0279,STORE-022,CH_OFF,Offline Store,Offline,PAY-00239,EMP-067
TRX-00240,2025-05-23 17:00:00,CUST-0021,STORE-011,CH_MKT,Marketplace,Online,PAY-00240,
TRX-00241,2025-02-15 19:53:00,CUST-0579,STORE-019,CH_OFF,Offline Store,Offline,PAY-00241,EMP-046
TRX-00242,2024-09-03 17:21:00,CUST-0442,STORE-018,CH_OFF,Offline Store,Offline,PAY-00242,EMP-003
TRX-00243,2024-05-18 12:47:00,CUST-0380,STORE-004,CH_OFF,Offline Store,Offline,PAY-00243,EMP-005
TRX-00244,2024-04-05 21:16:00,CUST-0550,STORE-024,CH_OFF,Offline Store,Offline,PAY-00244,EMP-031
TRX-00245,2024-12-04 10:05:00,CUST-0235,STORE-019,CH_WEB,Online Web,Online,PAY-00245,
TRX-00246,2024-10-08 12:11:00,CUST-0240,STORE-024,CH_OFF,Offline Store,Offline,PAY-00246,EMP-006
TRX-00247,2024-11-02 19:27:00,CUST-0065,STORE-006,CH_WEB,Online Web,Online,PAY-00247,
TRX-00248,2025-03-01 10:27:00,CUST-0833,STORE-006,CH_OFF,Offline Store,Offline,PAY-00248,EMP-035
TRX-00249,2024-08-08 16:27:00,CUST-0857,STORE-015,CH_WEB,Online Web,Online,PAY-00249,
TRX-00250,2024-04-03 18:07:00,CUST-0130,STORE-002,CH_OFF,Offline Store,Offline,PAY-00250,EMP-030
TRX-00251,2024-09-03 09:32:00,CUST-0557,STORE-003,CH_WEB,Online Web,Online,PAY-00251,
TRX-00252,2024-07-29 11:51:00,CUST-0716,STORE-021,CH_OFF,Offline Store,Offline,PAY-00252,EMP-012
TRX-00253,2024-01-12 21:01:00,CUST-0708,STORE-001,CH_OFF,Offline Store,Offline,PAY-00253,EMP-004
TRX-00254,2024-04-10 16:50:00,CUST-0664,STORE-012,CH_OFF,Offline Store,Offline,PAY-00254,EMP-008
TRX-00255,2024-05-31 18:42:00,CUST-0489,STORE-010,CH_OFF,Offline Store,Offline,PAY-00255,EMP-063
TRX-00256,2024-01-27 09:38:00,,STORE-022,CH_OFF,Offline Store,Offline,PAY-00256,EMP-034
TRX-00257,2024-02-20 14:19:00,CUST-0804,STORE-019,CH_OFF,Offline Store,Offline,PAY-00257,EMP-049
TRX-00258,2024-07-08 11:04:00,,STORE-002,CH_WEB,Online Web,Online,PAY-00258,
TRX-00259,2024-09-11 17:12:00,CUST-0783,STORE-007,CH_OFF,Offline Store,Offline,PAY-00259,EMP-068
TRX-00260,2024-06-11 09:15:00,CUST-0775,STORE-023,CH_OFF,Offline Store,Offline,PAY-00260,EMP-017
TRX-00261,2024-10-25 19:24:00,CUST-0969,STORE-025,CH_WEB,Online Web,Online,PAY-00261,
TRX-00262,2024-01-24 19:05:00,CUST-0316,STORE-014,CH_OFF,Offline Store,Offline,PAY-00262,EMP-036
TRX-00263,2024-05-17 16:39:00,CUST-0064,STORE-022,CH_OFF,Offline Store,Offline,PAY-00263,EMP-044
TRX-00264,2024-12-29 12:53:00,CUST-0602,STORE-011,CH_OFF,Offline Store,Offline,PAY-00264,EMP-016
TRX-00265,2024-07-22 12:37:00,CUST-0696,STORE-007,CH_OFF,Offline Store,Offline,PAY-00265,EMP-064
TRX-00266,2025-05-23 21:20:00,CUST-0098,STORE-015,CH_MKT,Marketplace,Online,PAY-00266,
TRX-00267,2024-01-14 12:44:00,CUST-0484,STORE-021,CH_OFF,Offline Store,Offline,PAY-00267,EMP-064
TRX-00268,2024-12-20 11:56:00,,STORE-010,CH_OFF,Offline Store,Offline,PAY-00268,EMP-078
TRX-00269,2025-02-10 17:30:00,CUST-0028,STORE-019,CH_OFF,Offline Store,Offline,PAY-00269,EMP-018
TRX-00270,2024-02-07 20:47:00,CUST-0302,STORE-005,CH_OFF,Offline Store,Offline,PAY-00270,EMP-067
TRX-00271,2024-02-17 17:44:00,CUST-0765,STORE-005,CH_OFF,Offline Store,Offline,PAY-00271,EMP-055
TRX-00272,2025-04-11 10:20:00,CUST-0218,STORE-004,CH_OFF,Offline Store,Offline,PAY-00272,EMP-023
TRX-00273,2024-05-26 18:13:00,CUST-0852,STORE-009,CH_WEB,Online Web,Online,PAY-00273,
TRX-00274,2024-05-19 15:02:00,CUST-0661,STORE-012,CH_OFF,Offline Store,Offline,PAY-00274,EMP-079
TRX-00275,2024-07-05 09:45:00,CUST-0262,STORE-019,CH_OFF,Offline Store,Offline,PAY-00275,EMP-022
TRX-00276,2025-04-12 10:56:00,CUST-0149,STORE-018,CH_WEB,Online Web,Online,PAY-00276,
TRX-00277,2024-07-13 10:11:00,CUST-0827,STORE-008,CH_MKT,Marketplace,Online,PAY-00277,
TRX-00278,2025-04-29 11:25:00,CUST-0469,STORE-025,CH_MKT,Marketplace,Online,PAY-00278,
TRX-00279,2024-09-06 17:08:00,CUST-0575,STORE-025,CH_MKT,Marketplace,Online,PAY-00279,
TRX-00280,2025-03-20 14:01:00,CUST-0870,STORE-005,CH_MKT,Marketplace,Online,PAY-00280,
TRX-00281,2024-08-09 09:35:00,CUST-0437,STORE-004,CH_WEB,Online Web,Online,PAY-00281,
TRX-00282,2024-06-01 12:37:00,CUST-0319,STORE-017,CH_OFF,Offline Store,Offline,PAY-00282,EMP-035
TRX-00283,2024-02-26 10:53:00,CUST-0397,STORE-017,CH_OFF,Offline Store,Offline,PAY-00283,EMP-026
TRX-00284,2024-03-08 15:33:00,,STORE-021,CH_OFF,Offline Store,Offline,PAY-00284,EMP-036
TRX-00285,2024-07-19 18:28:00,CUST-0643,STORE-005,CH_MKT,Marketplace,Online,PAY-00285,
TRX-00286,2024-06-15 09:45:00,CUST-0907,STORE-005,CH_OFF,Offline Store,Offline,PAY-00286,EMP-052
TRX-00287,2024-06-13 18:44:00,CUST-0069,STORE-025,CH_MKT,Marketplace,Online,PAY-00287,
TRX-00288,2024-06-24 12:22:00,CUST-0411,STORE-004,CH_OFF,Offline Store,Offline,PAY-00288,EMP-060
TRX-00289,2024-11-21 11:29:00,CUST-0588,STORE-012,CH_OFF,Offline Store,Offline,PAY-00289,EMP-049
TRX-00290,2024-06-21 18:20:00,,STORE-013,CH_OFF,Offline Store,Offline,PAY-00290,EMP-038
TRX-00291,2024-05-25 16:47:00,CUST-0684,STORE-017,CH_OFF,Offline Store,Offline,PAY-00291,EMP-022
TRX-00292,2025-05-18 21:46:00,CUST-0449,STORE-008,CH_OFF,Offline Store,Offline,PAY-00292,EMP-055
TRX-00293,2025-03-14 15:43:00,CUST-0122,STORE-015,CH_OFF,Offline Store,Offline,PAY-00293,EMP-062
TRX-00294,2024-03-27 19:53:00,CUST-0230,STORE-021,CH_OFF,Offline Store,Offline,PAY-00294,EMP-045
TRX-00295,2024-09-28 15:36:00,CUST-0075,STORE-017,CH_MKT,Marketplace,Online,PAY-00295,
TRX-00296,2024-10-01 12:27:00,CUST-0555,STORE-010,CH_WEB,Online Web,Online,PAY-00296,
TRX-00297,2024-09-13 17:18:00,CUST-0306,STORE-020,CH_MKT,Marketplace,Online,PAY-00297,
TRX-00298,2024-02-06 20:41:00,CUST-0366,STORE-006,CH_MKT,Marketplace,Online,PAY-00298,
TRX-00299,2025-01-24 21:04:00,CUST-0066,STORE-024,CH_OFF,Offline Store,Offline,PAY-00299,EMP-060
TRX-00300,2024-05-12 14:33:00,CUST-0506,STORE-024,CH_WEB,Online Web,Online,PAY-00300,
TRX-00301,2024-10-02 09:42:00,CUST-0370,STORE-025,CH_OFF,Offline Store,Offline,PAY-00301,EMP-050
TRX-00302,2024-12-16 14:17:00,CUST-0957,STORE-017,CH_WEB,Online Web,Online,PAY-00302,
TRX-00303,2024-10-02 21:25:00,CUST-0228,STORE-007,CH_WEB,Online Web,Online,PAY-00303,
TRX-00304,2024-12-11 20:59:00,CUST-0936,STORE-011,CH_OFF,Offline Store,Offline,PAY-00304,EMP-050
TRX-00305,2025-01-13 10:14:00,CUST-0963,STORE-017,CH_OFF,Offline Store,Offline,PAY-00305,EMP-014
TRX-00306,2025-05-14 21:43:00,CUST-0268,STORE-008,CH_OFF,Offline Store,Offline,PAY-00306,EMP-001
TRX-00307,2024-04-25 16:38:00,CUST-0049,STORE-007,CH_MKT,Marketplace,Online,PAY-00307,
TRX-00308,2024-11-30 14:12:00,CUST-0747,STORE-006,CH_OFF,Offline Store,Offline,PAY-00308,EMP-047
TRX-00309,2024-06-02 20:55:00,CUST-0112,STORE-010,CH_OFF,Offline Store,Offline,PAY-00309,EMP-012
TRX-00310,2024-03-02 18:46:00,CUST-0776,STORE-016,CH_OFF,Offline Store,Offline,PAY-00310,EMP-001
TRX-00311,2025-03-14 15:03:00,CUST-0885,STORE-025,CH_OFF,Offline Store,Offline,PAY-00311,EMP-075
TRX-00312,2024-10-13 17:40:00,CUST-0603,STORE-014,CH_OFF,Offline Store,Offline,PAY-00312,EMP-047
TRX-00313,2024-01-27 11:59:00,CUST-0904,STORE-002,CH_MKT,Marketplace,Online,PAY-00313,
TRX-00314,2024-05-14 19:56:00,CUST-0847,STORE-004,CH_MKT,Marketplace,Online,PAY-00314,
TRX-00315,2025-01-27 15:37:00,CUST-0734,STORE-016,CH_OFF,Offline Store,Offline,PAY-00315,EMP-019
TRX-00316,2024-06-02 20:00:00,CUST-0867,STORE-017,CH_WEB,Online Web,Online,PAY-00316,
TRX-00317,2024-05-09 12:38:00,CUST-0862,STORE-021,CH_WEB,Online Web,Online,PAY-00317,
TRX-00318,2024-06-12 12:45:00,CUST-0354,STORE-001,CH_OFF,Offline Store,Offline,PAY-00318,EMP-069
TRX-00319,2025-05-06 16:20:00,CUST-0997,STORE-012,CH_MKT,Marketplace,Online,PAY-00319,
TRX-00320,2025-04-09 15:57:00,CUST-0247,STORE-024,CH_WEB,Online Web,Online,PAY-00320,
TRX-00321,2024-08-08 12:28:00,CUST-0746,STORE-007,CH_OFF,Offline Store,Offline,PAY-00321,EMP-073
TRX-00322,2025-03-13 21:20:00,CUST-0600,STORE-003,CH_MKT,Marketplace,Online,PAY-00322,
TRX-00323,2024-11-11 13:26:00,CUST-0743,STORE-021,CH_OFF,Offline Store,Offline,PAY-00323,EMP-060
TRX-00324,2024-04-29 11:57:00,CUST-0845,STORE-019,CH_OFF,Offline Store,Offline,PAY-00324,EMP-057
TRX-00325,2025-05-24 20:07:00,CUST-0725,STORE-011,CH_OFF,Offline Store,Offline,PAY-00325,EMP-018
TRX-00326,2024-06-26 09:56:00,,STORE-025,CH_OFF,Offline Store,Offline,PAY-00326,EMP-071
TRX-00327,2025-01-16 19:32:00,CUST-0243,STORE-021,CH_WEB,Online Web,Online,PAY-00327,
TRX-00328,2024-08-29 15:41:00,CUST-0587,STORE-019,CH_MKT,Marketplace,Online,PAY-00328,
TRX-00329,2024-06-20 21:59:00,CUST-0601,STORE-024,CH_WEB,Online Web,Online,PAY-00329,
TRX-00330,2025-03-01 16:05:00,CUST-0608,STORE-016,CH_MKT,Marketplace,Online,PAY-00330,
TRX-00331,2025-04-16 15:29:00,CUST-0143,STORE-002,CH_OFF,Offline Store,Offline,PAY-00331,EMP-015
TRX-00332,2025-03-24 12:12:00,CUST-0765,STORE-024,CH_WEB,Online Web,Online,PAY-00332,
TRX-00333,2024-04-16 11:48:00,CUST-0181,STORE-004,CH_WEB,Online Web,Online,PAY-00333,
TRX-00334,2024-11-30 11:09:00,CUST-0385,STORE-005,CH_MKT,Marketplace,Online,PAY-00334,
TRX-00335,2024-03-08 21:47:00,CUST-0002,STORE-007,CH_WEB,Online Web,Online,PAY-00335,
TRX-00336,2025-01-10 15:19:00,CUST-0134,STORE-007,CH_OFF,Offline Store,Offline,PAY-00336,EMP-004
TRX-00337,2025-05-05 12:35:00,CUST-0062,STORE-006,CH_OFF,Offline Store,Offline,PAY-00337,EMP-077
TRX-00338,2024-09-24 11:52:00,CUST-0647,STORE-021,CH_OFF,Offline Store,Offline,PAY-00338,EMP-001
TRX-00339,2025-04-07 14:27:00,CUST-0316,STORE-020,CH_OFF,Offline Store,Offline,PAY-00339,EMP-009
TRX-00340,2024-05-20 21:16:00,CUST-0003,STORE-004,CH_WEB,Online Web,Online,PAY-00340,
TRX-00341,2025-02-26 17:14:00,CUST-0409,STORE-009,CH_WEB,Online Web,Online,PAY-00341,
TRX-00342,2024-04-20 14:45:00,,STORE-003,CH_MKT,Marketplace,Online,PAY-00342,
TRX-00343,2024-10-21 14:33:00,CUST-0504,STORE-010,CH_MKT,Marketplace,Online,PAY-00343,
TRX-00344,2024-12-29 16:27:00,CUST-0611,STORE-009,CH_OFF,Offline Store,Offline,PAY-00344,EMP-064
TRX-00345,2025-03-23 15:27:00,CUST-0081,STORE-012,CH_MKT,Marketplace,Online,PAY-00345,
TRX-00346,2024-01-26 21:04:00,CUST-0052,STORE-015,CH_MKT,Marketplace,Online,PAY-00346,
TRX-00347,2024-10-03 18:00:00,CUST-0684,STORE-023,CH_OFF,Offline Store,Offline,PAY-00347,EMP-009
TRX-00348,2025-02-08 21:38:00,CUST-0505,STORE-021,CH_MKT,Marketplace,Online,PAY-00348,
TRX-00349,2025-01-26 10:09:00,CUST-0294,STORE-002,CH_OFF,Offline Store,Offline,PAY-00349,EMP-063
TRX-00350,2024-10-23 18:36:00,CUST-0626,STORE-015,CH_WEB,Online Web,Online,PAY-00350,
TRX-00351,2024-06-24 10:05:00,CUST-0862,STORE-006,CH_OFF,Offline Store,Offline,PAY-00351,EMP-004
TRX-00352,2025-04-04 11:57:00,CUST-0456,STORE-001,CH_OFF,Offline Store,Offline,PAY-00352,EMP-069
TRX-00353,2024-11-07 17:08:00,CUST-0124,STORE-015,CH_MKT,Marketplace,Online,PAY-00353,
TRX-00354,2025-04-30 14:30:00,CUST-0849,STORE-006,CH_OFF,Offline Store,Offline,PAY-00354,EMP-025
TRX-00355,2024-10-03 21:10:00,CUST-0434,STORE-018,CH_WEB,Online Web,Online,PAY-00355,
TRX-00356,2024-03-31 21:37:00,CUST-0364,STORE-014,CH_MKT,Marketplace,Online,PAY-00356,
TRX-00357,2024-12-07 20:24:00,CUST-0798,STORE-015,CH_OFF,Offline Store,Offline,PAY-00357,EMP-075
TRX-00358,2024-09-11 20:16:00,CUST-0440,STORE-001,CH_OFF,Offline Store,Offline,PAY-00358,EMP-035
TRX-00359,2024-09-05 19:26:00,CUST-0560,STORE-005,CH_OFF,Offline Store,Offline,PAY-00359,EMP-001
TRX-00360,2024-05-20 13:25:00,CUST-0771,STORE-017,CH_MKT,Marketplace,Online,PAY-00360,
TRX-00361,2024-06-16 12:45:00,CUST-0239,STORE-007,CH_OFF,Offline Store,Offline,PAY-00361,EMP-061
TRX-00362,2024-10-12 21:19:00,CUST-0269,STORE-004,CH_OFF,Offline Store,Offline,PAY-00362,EMP-079
TRX-00363,2024-03-05 16:48:00,CUST-0919,STORE-024,CH_OFF,Offline Store,Offline,PAY-00363,EMP-009
TRX-00364,2024-05-28 10:17:00,,STORE-009,CH_OFF,Offline Store,Offline,PAY-00364,EMP-053
TRX-00365,2024-09-11 20:37:00,CUST-0634,STORE-018,CH_OFF,Offline Store,Offline,PAY-00365,EMP-057
TRX-00366,2024-05-18 20:38:00,CUST-0060,STORE-022,CH_OFF,Offline Store,Offline,PAY-00366,EMP-062
TRX-00367,2024-11-17 12:26:00,CUST-0664,STORE-005,CH_OFF,Offline Store,Offline,PAY-00367,EMP-013
TRX-00368,2024-11-01 17:37:00,CUST-0049,STORE-010,CH_WEB,Online Web,Online,PAY-00368,
TRX-00369,2024-12-14 17:57:00,,STORE-015,CH_WEB,Online Web,Online,PAY-00369,
TRX-00370,2025-01-25 21:08:00,CUST-0189,STORE-025,CH_WEB,Online Web,Online,PAY-00370,
TRX-00371,2024-07-10 10:11:00,CUST-0186,STORE-025,CH_OFF,Offline Store,Offline,PAY-00371,EMP-058
TRX-00372,2024-10-14 20:06:00,CUST-0933,STORE-017,CH_OFF,Offline Store,Offline,PAY-00372,EMP-033
TRX-00373,2025-02-09 16:45:00,CUST-0573,STORE-005,CH_OFF,Offline Store,Offline,PAY-00373,EMP-026
TRX-00374,2024-04-23 11:03:00,CUST-0258,STORE-008,CH_OFF,Offline Store,Offline,PAY-00374,EMP-062
TRX-00375,2024-09-28 17:11:00,CUST-0127,STORE-022,CH_OFF,Offline Store,Offline,PAY-00375,EMP-072
TRX-00376,2024-12-12 20:09:00,CUST-0866,STORE-003,CH_WEB,Online Web,Online,PAY-00376,
TRX-00377,2025-05-18 19:39:00,CUST-0087,STORE-015,CH_OFF,Offline Store,Offline,PAY-00377,EMP-057
TRX-00378,2024-12-28 20:00:00,CUST-0063,STORE-003,CH_MKT,Marketplace,Online,PAY-00378,
TRX-00379,2025-05-30 11:17:00,CUST-0235,STORE-011,CH_WEB,Online Web,Online,PAY-00379,
TRX-00380,2024-12-19 11:17:00,CUST-0939,STORE-022,CH_WEB,Online Web,Online,PAY-00380,
TRX-00381,2024-05-06 11:34:00,CUST-0515,STORE-017,CH_OFF,Offline Store,Offline,PAY-00381,EMP-033
TRX-00382,2024-05-16 16:06:00,CUST-0461,STORE-022,CH_OFF,Offline Store,Offline,PAY-00382,EMP-018
TRX-00383,2024-08-19 18:28:00,CUST-0242,STORE-008,CH_MKT,Marketplace,Online,PAY-00383,
TRX-00384,2024-06-25 17:55:00,CUST-0051,STORE-023,CH_OFF,Offline Store,Offline,PAY-00384,EMP-074
TRX-00385,2025-01-23 10:02:00,CUST-0521,STORE-021,CH_OFF,Offline Store,Offline,PAY-00385,EMP-077
TRX-00386,2024-08-28 17:18:00,CUST-0666,STORE-008,CH_MKT,Marketplace,Online,PAY-00386,
TRX-00387,2024-04-10 09:00:00,CUST-0792,STORE-001,CH_WEB,Online Web,Online,PAY-00387,
TRX-00388,2024-12-05 09:57:00,CUST-0447,STORE-014,CH_WEB,Online Web,Online,PAY-00388,
TRX-00389,2025-04-02 17:20:00,CUST-0629,STORE-019,CH_OFF,Offline Store,Offline,PAY-00389,EMP-035
TRX-00390,2025-02-18 11:24:00,CUST-0804,STORE-001,CH_OFF,Offline Store,Offline,PAY-00390,EMP-068
TRX-00391,2024-03-15 14:01:00,CUST-0606,STORE-014,CH_WEB,Online Web,Online,PAY-00391,
TRX-00392,2024-01-23 10:08:00,CUST-0719,STORE-025,CH_OFF,Offline Store,Offline,PAY-00392,EMP-046
TRX-00393,2025-01-12 11:04:00,CUST-0370,STORE-011,CH_WEB,Online Web,Online,PAY-00393,
TRX-00394,2024-03-17 10:34:00,CUST-0855,STORE-021,CH_OFF,Offline Store,Offline,PAY-00394,EMP-071
TRX-00395,2025-05-03 14:32:00,CUST-0461,STORE-002,CH_OFF,Offline Store,Offline,PAY-00395,EMP-034
TRX-00396,2025-01-10 16:53:00,,STORE-019,CH_OFF,Offline Store,Offline,PAY-00396,EMP-003
TRX-00397,2024-12-01 20:56:00,CUST-0006,STORE-002,CH_OFF,Offline Store,Offline,PAY-00397,EMP-012
TRX-00398,2024-03-15 15:59:00,CUST-0954,STORE-025,CH_MKT,Marketplace,Online,PAY-00398,
TRX-00399,2024-01-02 18:11:00,CUST-0908,STORE-004,CH_OFF,Offline Store,Offline,PAY-00399,EMP-012
TRX-00400,2025-04-18 10:51:00,CUST-0322,STORE-022,CH_OFF,Offline Store,Offline,PAY-00400,EMP-002
TRX-00401,2024-11-15 17:45:00,CUST-0301,STORE-008,CH_OFF,Offline Store,Offline,PAY-00401,EMP-019
TRX-00402,2024-03-31 18:50:00,CUST-0948,STORE-005,CH_OFF,Offline Store,Offline,PAY-00402,EMP-061
TRX-00403,2024-07-06 10:29:00,CUST-0219,STORE-024,CH_OFF,Offline Store,Offline,PAY-00403,EMP-047
TRX-00404,2025-03-21 09:47:00,CUST-0199,STORE-019,CH_MKT,Marketplace,Online,PAY-00404,
TRX-00405,2025-01-26 21:58:00,CUST-0871,STORE-010,CH_WEB,Online Web,Online,PAY-00405,
TRX-00406,2024-12-09 14:05:00,CUST-0407,STORE-006,CH_OFF,Offline Store,Offline,PAY-00406,EMP-027
TRX-00407,2024-04-14 12:06:00,CUST-0103,STORE-015,CH_WEB,Online Web,Online,PAY-00407,
TRX-00408,2024-01-25 15:45:00,CUST-0942,STORE-008,CH_OFF,Offline Store,Offline,PAY-00408,EMP-041
TRX-00409,2024-03-01 09:10:00,CUST-0778,STORE-023,CH_OFF,Offline Store,Offline,PAY-00409,EMP-007
TRX-00410,2024-09-22 16:40:00,CUST-0348,STORE-002,CH_MKT,Marketplace,Online,PAY-00410,
TRX-00411,2024-12-28 20:47:00,CUST-0375,STORE-021,CH_OFF,Offline Store,Offline,PAY-00411,EMP-004
TRX-00412,2024-08-07 15:02:00,CUST-0716,STORE-025,CH_MKT,Marketplace,Online,PAY-00412,
TRX-00413,2024-06-27 17:22:00,CUST-0769,STORE-008,CH_OFF,Offline Store,Offline,PAY-00413,EMP-048
TRX-00414,2024-03-01 10:34:00,CUST-0450,STORE-016,CH_MKT,Marketplace,Online,PAY-00414,
TRX-00415,2024-10-22 13:37:00,CUST-0384,STORE-008,CH_WEB,Online Web,Online,PAY-00415,
TRX-00416,2024-06-13 19:22:00,CUST-0075,STORE-016,CH_OFF,Offline Store,Offline,PAY-00416,EMP-028
TRX-00417,2024-11-11 14:54:00,CUST-0016,STORE-024,CH_WEB,Online Web,Online,PAY-00417,
TRX-00418,2024-06-04 10:05:00,CUST-0455,STORE-008,CH_OFF,Offline Store,Offline,PAY-00418,EMP-018
TRX-00419,2024-07-09 10:10:00,CUST-0608,STORE-025,CH_OFF,Offline Store,Offline,PAY-00419,EMP-055
TRX-00420,2024-12-28 17:11:00,,STORE-015,CH_OFF,Offline Store,Offline,PAY-00420,EMP-060
TRX-00421,2024-05-07 17:36:00,CUST-0741,STORE-001,CH_OFF,Offline Store,Offline,PAY-00421,EMP-047
TRX-00422,2025-04-19 20:30:00,CUST-0708,STORE-004,CH_MKT,Marketplace,Online,PAY-00422,
TRX-00423,2025-01-19 18:09:00,CUST-0596,STORE-016,CH_OFF,Offline Store,Offline,PAY-00423,EMP-023
TRX-00424,2024-10-28 17:08:00,CUST-0859,STORE-008,CH_OFF,Offline Store,Offline,PAY-00424,EMP-018
TRX-00425,2025-01-03 18:38:00,CUST-0718,STORE-001,CH_OFF,Offline Store,Offline,PAY-00425,EMP-017
TRX-00426,2024-04-15 12:23:00,CUST-0043,STORE-025,CH_WEB,Online Web,Online,PAY-00426,
TRX-00427,2025-03-26 16:29:00,CUST-0925,STORE-019,CH_OFF,Offline Store,Offline,PAY-00427,EMP-013
TRX-00428,2025-01-22 18:02:00,CUST-0163,STORE-019,CH_OFF,Offline Store,Offline,PAY-00428,EMP-068
TRX-00429,2024-07-26 10:26:00,CUST-0514,STORE-002,CH_WEB,Online Web,Online,PAY-00429,
TRX-00430,2025-02-07 11:05:00,CUST-0824,STORE-013,CH_OFF,Offline Store,Offline,PAY-00430,EMP-047
TRX-00431,2024-07-12 20:14:00,CUST-0353,STORE-001,CH_WEB,Online Web,Online,PAY-00431,
TRX-00432,2024-05-30 13:13:00,CUST-0682,STORE-005,CH_OFF,Offline Store,Offline,PAY-00432,EMP-044
TRX-00433,2025-02-21 11:40:00,CUST-0319,STORE-023,CH_OFF,Offline Store,Offline,PAY-00433,EMP-011
TRX-00434,2024-07-10 14:42:00,,STORE-018,CH_MKT,Marketplace,Online,PAY-00434,
TRX-00435,2024-01-29 14:46:00,CUST-0885,STORE-015,CH_OFF,Offline Store,Offline,PAY-00435,EMP-050
TRX-00436,2025-01-04 12:27:00,CUST-0484,STORE-009,CH_MKT,Marketplace,Online,PAY-00436,
TRX-00437,2024-12-17 13:23:00,,STORE-023,CH_OFF,Offline Store,Offline,PAY-00437,EMP-002
TRX-00438,2024-11-26 21:23:00,CUST-0407,STORE-010,CH_OFF,Offline Store,Offline,PAY-00438,EMP-058
TRX-00439,2024-09-29 11:24:00,CUST-0834,STORE-010,CH_MKT,Marketplace,Online,PAY-00439,
TRX-00440,2024-04-29 13:49:00,CUST-0317,STORE-007,CH_MKT,Marketplace,Online,PAY-00440,
TRX-00441,2024-12-30 11:09:00,CUST-0082,STORE-012,CH_OFF,Offline Store,Offline,PAY-00441,EMP-071
TRX-00442,2025-04-16 13:17:00,CUST-0667,STORE-022,CH_OFF,Offline Store,Offline,PAY-00442,EMP-064
TRX-00443,2025-02-24 21:21:00,CUST-0841,STORE-005,CH_WEB,Online Web,Online,PAY-00443,
TRX-00444,2024-02-17 21:40:00,CUST-0835,STORE-005,CH_MKT,Marketplace,Online,PAY-00444,
TRX-00445,2024-07-09 14:29:00,CUST-0969,STORE-007,CH_OFF,Offline Store,Offline,PAY-00445,EMP-016
TRX-00446,2024-06-17 09:12:00,CUST-0388,STORE-020,CH_OFF,Offline Store,Offline,PAY-00446,EMP-045
TRX-00447,2024-12-18 11:46:00,CUST-0631,STORE-012,CH_WEB,Online Web,Online,PAY-00447,
TRX-00448,2025-01-07 16:44:00,CUST-0916,STORE-008,CH_OFF,Offline Store,Offline,PAY-00448,EMP-046
TRX-00449,2024-07-10 15:38:00,CUST-0983,STORE-004,CH_OFF,Offline Store,Offline,PAY-00449,EMP-065
TRX-00450,2024-07-06 20:05:00,CUST-0505,STORE-022,CH_OFF,Offline Store,Offline,PAY-00450,EMP-056
TRX-00451,2024-01-18 19:06:00,CUST-0300,STORE-009,CH_MKT,Marketplace,Online,PAY-00451,
TRX-00452,2024-02-20 15:15:00,CUST-0651,STORE-024,CH_OFF,Offline Store,Offline,PAY-00452,EMP-062
TRX-00453,2024-11-27 11:00:00,CUST-0074,STORE-008,CH_WEB,Online Web,Online,PAY-00453,
TRX-00454,2024-11-22 13:36:00,,STORE-006,CH_OFF,Offline Store,Offline,PAY-00454,EMP-009
TRX-00455,2024-04-03 18:46:00,CUST-0217,STORE-019,CH_OFF,Offline Store,Offline,PAY-00455,EMP-042
TRX-00456,2024-03-13 18:55:00,CUST-0099,STORE-005,CH_WEB,Online Web,Online,PAY-00456,
TRX-00457,2025-04-30 12:04:00,CUST-0503,STORE-016,CH_OFF,Offline Store,Offline,PAY-00457,EMP-030
TRX-00458,2024-12-13 20:36:00,CUST-0548,STORE-020,CH_OFF,Offline Store,Offline,PAY-00458,EMP-061
TRX-00459,2025-01-26 14:19:00,CUST-0977,STORE-017,CH_OFF,Offline Store,Offline,PAY-00459,EMP-075
TRX-00460,2024-10-17 16:00:00,CUST-0002,STORE-005,CH_WEB,Online Web,Online,PAY-00460,
TRX-00461,2024-11-12 10:26:00,CUST-0395,STORE-012,CH_OFF,Offline Store,Offline,PAY-00461,EMP-055
TRX-00462,2024-07-09 16:28:00,,STORE-021,CH_OFF,Offline Store,Offline,PAY-00462,EMP-073
TRX-00463,2025-04-18 15:43:00,CUST-0307,STORE-008,CH_OFF,Offline Store,Offline,PAY-00463,EMP-011
TRX-00464,2024-10-26 20:14:00,CUST-0264,STORE-003,CH_MKT,Marketplace,Online,PAY-00464,
